Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
478,J.C. Romero,26,MIN,81,0,0,81.0,14,5,9,0,2,1.000,,,1.56,0.17,P
479,Aaron Rowand,24,CHW,120,72,62,718.2,233,224,5,4,3,.983,9,16,2.87,1.91,OF
480,Ryan Rupe,27,TBD,15,15,2,90.0,10,3,7,0,0,1.000,,,1.00,0.67,P
481,B.J. Ryan,26,BAL,67,0,0,57.2,9,1,8,0,1,1.000,,,1.40,0.13,P
482,Mike Ryan,24,MIN,5,2,0,23.0,3,3,0,0,0,1.000,-2,-78,1.17,0.60,OF
483,CC Sabathia,21,CLE,33,33,2,210.0,22,2,19,1,2,.955,,,0.90,0.64,P
484,Erik Sabel,27,DET,1,0,0,0.0,0,0,0,0,0,,,,,0.00,P
485,Carl Sadler,25,CLE,24,0,0,20.1,2,0,2,0,0,1.000,,,0.89,0.08,P
486,Donnie Sadler,27,TOT,64,24,14,260.0,93,62,28,3,2,.968,0,1,3.12,1.29,OF-3B-SS-2B
487,Olmedo Saenz,31,OAK,49,33,23,304.0,249,204,40,5,18,.980,-3,-11,7.22,4.98,1B-3B
488,Oscar Salazar,24,DET,8,5,4,51.0,21,8,12,1,3,.952,-1,-33,3.53,2.50,2B-3B-SS
489,Tim Salmon,33,ANA,111,109,83,918.2,208,201,4,3,0,.986,0,0,2.01,1.85,OF
490,Freddy Sanchez,24,BOS,9,4,4,46.0,21,9,12,0,2,1.000,-1,-13,4.11,2.10,2B-SS
491,Rey Sanchez,34,BOS,106,104,78,890.2,463,160,298,5,64,.989,8,11,4.63,4.16,2B-SS
492,Jared Sandberg,24,TBD,100,97,94,867.2,297,106,176,15,23,.949,2,3,2.93,2.82,3B-1B
493,Johan Santana,23,MIN,27,14,0,108.1,15,4,9,2,0,.867,,,1.08,0.48,P
494,Julio Santana,29,DET,38,0,0,57.0,5,0,3,2,0,.600,,,0.47,0.08,P
495,Ramon Santiago,22,DET,63,63,61,548.0,309,97,205,7,41,.977,4,10,4.96,4.79,SS
496,Kazuhiro Sasaki,34,SEA,61,0,0,60.2,16,1,13,2,0,.875,,,2.08,0.23,P
497,Scott Schoeneweis,28,ANA,54,15,0,118.0,21,3,17,1,2,.952,,,1.53,0.37,P
498,Rudy Seanez,33,TEX,33,0,0,33.0,7,5,2,0,0,1.000,,,1.91,0.21,P
499,Todd Sears,26,MIN,6,2,2,27.0,28,26,2,0,3,1.000,1,22,9.33,4.67,1B
500,Shawn Sedlacek,25,KCR,16,14,0,84.1,18,11,7,0,1,1.000,,,1.92,1.13,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
501,David Segui,35,BAL,7,7,6,57.0,66,61,5,0,12,1.000,0,-8,10.42,9.43,1B
502,Bill Selby,32,CLE,50,38,26,352.1,105,40,60,5,6,.952,-2,-8,2.55,1.75,3B-OF-2B
503,Aaron Sele,32,ANA,26,26,1,160.0,15,3,12,0,1,1.000,,,0.84,0.58,P
504,Andy Sheets,30,TBD,41,40,40,361.0,194,77,116,1,35,.995,1,2,4.81,4.71,2B-SS-3B
505,Scot Shields,26,ANA,29,1,0,49.0,8,2,6,0,0,1.000,,,1.47,0.28,P
506,Brian Shouse,33,KCR,23,0,0,14.2,6,1,5,0,0,1.000,,,3.68,0.26,P
507,Paul Shuey,31,CLE,39,0,0,37.1,12,3,9,0,0,1.000,,,2.89,0.31,P
508,Ruben Sierra,36,SEA,60,54,19,420.1,94,91,1,2,0,.979,-5,-15,1.97,1.53,OF
509,Randall Simon,27,DET,59,57,53,490.2,575,541,27,7,48,.988,-8,-20,10.42,9.63,1B
510,Chris Singleton,29,BAL,126,111,108,1023.1,281,274,3,4,0,.986,-4,-4,2.44,2.20,OF
511,Bob Smith,28,TBD,17,15,14,150.0,87,57,26,4,7,.954,0,-2,4.98,4.61,3B-1B-OF
512,Jason Smith,24,TBD,22,16,13,150.0,63,22,35,6,7,.905,-2,-17,3.42,2.59,3B-SS-2B
513,Mike Smith,24,TOR,14,6,0,35.1,8,2,5,1,1,.875,,,1.78,0.50,P
514,Roy Smith,26,CLE,4,1,0,6.0,4,1,3,0,0,1.000,,,6.00,1.00,P
515,Chris Snelling,20,SEA,8,8,7,62.0,16,16,0,0,0,1.000,1,19,2.32,2.00,OF
516,Earl Snyder,26,CLE,14,12,12,111.2,113,99,12,2,3,.982,-2,-17,8.95,7.93,1B-3B
517,Alfonso Soriano,26,NYY,155,154,154,1388.0,725,300,402,23,86,.968,-13,-11,4.55,4.53,2B
518,Rafael Soriano,22,SEA,10,8,0,47.1,7,2,4,1,0,.857,,,1.14,0.60,P
519,Jorge Sosa,24,TBD,31,14,0,99.1,11,7,4,0,0,1.000,,,1.00,0.35,P
520,Steve Sparks,36,DET,32,30,3,189.0,58,15,41,2,3,.966,,,2.67,1.75,P
521,Shane Spencer,30,NYY,91,76,65,694.2,161,152,5,4,1,.975,0,0,2.03,1.73,OF
522,Scott Spiezio,29,ANA,150,133,106,1218.0,1178,1095,78,5,103,.996,5,5,8.67,6.74,1B-3B-OF-2B
523,Jason Standridge,23,TBD,1,0,0,3.0,1,1,0,0,0,1.000,,,3.00,1.00,P
524,Mike Stanton,35,NYY,79,0,0,78.0,15,4,9,2,1,.867,,,1.50,0.16,P
525,Blake Stein,28,KCR,27,2,0,46.2,3,2,1,0,0,1.000,,,0.58,0.11,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
526,John Stephens,22,BAL,12,11,0,65.0,13,2,10,1,1,.923,,,1.66,1.00,P
527,Lee Stevens,34,CLE,40,36,27,305.0,260,248,9,3,19,.988,4,15,7.58,6.27,1B-OF
528,Shannon Stewart,28,TOR,99,99,92,861.2,195,190,3,2,1,.990,3,4,2.02,1.95,OF
529,Tanyon Sturtze,31,TBD,33,33,4,224.0,36,11,23,2,4,.944,,,1.37,1.03,P
530,Jeff Suppan,27,KCR,33,33,3,208.0,57,23,31,3,0,.947,,,2.34,1.64,P
531,Larry Sutton,32,OAK,7,4,2,45.0,35,34,1,0,0,1.000,0,-11,7.00,3.89,1B-OF
532,Ichiro Suzuki,28,SEA,152,149,135,1309.1,344,333,8,3,0,.991,-2,-1,2.34,2.24,OF
533,Mac Suzuki,27,KCR,7,1,0,21.0,5,2,2,1,0,.800,,,1.71,0.57,P
534,Pedro Swann,31,TOR,1,0,0,2.0,0,0,0,0,0,,0,0,0.00,0.00,OF
535,Mike Sweeney,28,KCR,102,101,91,872.0,952,838,105,9,94,.991,5,7,9.73,9.25,1B
536,Brian Tallet,24,CLE,2,2,0,12.0,2,1,0,1,0,.500,,,0.75,0.50,P
537,Jeff Tam,31,OAK,40,0,0,40.1,17,9,8,0,1,1.000,,,3.79,0.43,P
538,Aaron Taylor,24,SEA,5,0,0,5.0,0,0,0,0,0,,,,0.00,0.00,P
539,Miguel Tejada,28,OAK,162,161,154,1424.0,752,229,504,19,106,.975,-6,-5,4.63,4.52,SS
540,Anthony Telford,36,TEX,20,0,0,23.2,8,4,3,1,1,.875,,,2.66,0.35,P
541,Jay Tessmer,30,NYY,2,0,0,1.1,0,0,0,0,0,,,,0.00,0.00,P
542,Marcus Thames,25,NYY,7,2,2,30.0,7,7,0,0,0,1.000,0,12,2.10,1.00,OF
543,Frank Thomas,34,CHW,4,4,2,31.0,44,38,4,2,5,.955,1,19,12.19,10.50,1B
544,Jim Thome,31,CLE,128,128,121,1109.1,1148,1063,75,10,118,.991,-8,-9,9.23,8.89,1B
545,Corey Thurman,23,TOR,43,1,0,68.0,9,3,6,0,0,1.000,,,1.19,0.21,P
546,Mike Thurman,28,NYY,12,2,0,33.0,6,3,3,0,0,1.000,,,1.64,0.50,P
547,Andres Torres,24,DET,19,18,18,158.0,52,51,0,1,0,.981,-4,-29,2.91,2.68,OF
548,Josh Towers,25,BAL,5,3,0,27.1,12,5,7,0,1,1.000,,,3.95,2.40,P
549,Mike Trombley,35,MIN,5,0,0,4.0,0,0,0,0,0,,,,0.00,0.00,P
550,Chris Truby,28,DET,89,83,76,728.0,263,71,181,11,22,.958,-1,-1,3.12,2.83,3B
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
551,Michael Tucker,31,KCR,113,100,91,922.1,267,248,15,4,4,.985,0,0,2.57,2.29,OF-1B-2B
552,Jason Tyner,25,TBD,42,40,39,357.1,101,98,2,1,0,.990,0,0,2.52,2.38,OF
553,Luis Ugueto,23,SEA,20,3,3,65.1,39,11,25,3,7,.923,0,2,4.96,1.80,2B-SS-3B
554,Ugueth Urbina,28,BOS,61,0,0,60.0,8,7,1,0,1,1.000,,,1.20,0.13,P
555,Ismael Valdez,28,TOT,31,31,1,196.0,45,12,32,1,2,.978,,,2.02,1.42,P
556,Javier Valentin,26,MIN,4,0,0,11.0,15,14,1,0,0,1.000,0,0,12.27,3.75,C
557,Jose Valentin,32,CHW,128,123,112,1076.1,441,146,276,19,52,.957,5,6,3.53,3.17,3B-SS
558,Andy Van Hekken,22,DET,5,5,1,30.0,6,2,4,0,1,1.000,,,1.80,1.20,P
559,Todd Van Poppel,30,TEX,50,1,0,72.2,8,4,4,0,0,1.000,,,0.99,0.16,P
560,John Vander Wal,36,NYY,63,56,17,433.0,121,119,0,2,3,.983,0,0,2.47,1.89,OF-1B
561,Jason Varitek,30,BOS,127,121,111,1064.2,970,912,54,4,8,.996,4,5,8.17,7.61,C
562,Greg Vaughn,36,TBD,31,30,24,259.0,78,75,2,1,0,.987,5,24,2.68,2.48,OF
563,Randy Velarde,39,OAK,42,32,27,295.0,188,95,89,4,24,.979,-5,-19,5.61,4.18,2B-1B-3B
564,Mike Venafro,28,OAK,47,0,0,37.0,12,1,11,0,1,1.000,,,2.92,0.26,P
565,Robin Ventura,34,NYY,137,130,111,1150.0,414,128,263,23,23,.944,3,3,3.06,2.75,3B-1B
566,Omar Vizquel,35,CLE,150,148,141,1291.0,677,239,431,7,98,.990,-2,-2,4.67,4.47,SS
567,Brad Voyles,25,KCR,22,0,0,27.2,6,3,3,0,0,1.000,,,1.95,0.27,P
568,Tim Wakefield,35,BOS,45,15,0,163.1,19,9,9,1,4,.947,,,0.99,0.40,P
569,Matt Walbeck,32,DET,27,24,23,219.1,136,127,8,1,2,.993,0,0,5.54,5.00,C
570,Jamie Walker,30,DET,57,0,0,43.2,3,0,3,0,0,1.000,,,0.62,0.05,P
571,Pete Walker,33,TOR,37,20,0,139.1,35,11,22,2,3,.943,,,2.13,0.89,P
572,Donne Wall,34,ANA,17,0,0,21.0,6,0,6,0,0,1.000,,,2.57,0.35,P
573,Jarrod Washburn,27,ANA,32,32,1,206.0,22,6,15,1,1,.955,,,0.92,0.66,P
574,Dusty Wathan,28,KCR,3,1,1,14.0,14,14,0,0,0,1.000,0,0,9.00,4.67,C
575,Mark Watson,28,SEA,3,0,0,4.0,1,0,1,0,0,1.000,,,2.25,0.33,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
576,Jeff Weaver,25,TOT,32,25,3,199.2,48,13,32,3,3,.938,,,2.03,1.41,P
577,Ben Weber,32,ANA,63,0,0,78.0,19,4,15,0,1,1.000,,,2.19,0.30,P
578,Bob Wells,35,MIN,48,0,0,58.0,10,5,5,0,1,1.000,,,1.55,0.21,P
579,David Wells,39,NYY,31,31,2,206.1,31,6,24,1,2,.968,,,1.31,0.97,P
580,Vernon Wells,23,TOR,159,152,150,1358.1,394,381,10,3,1,.992,-6,-5,2.59,2.46,OF
581,Jayson Werth,23,TOR,15,13,13,121.0,34,33,1,0,0,1.000,2,23,2.53,2.27,OF
582,Jake Westbrook,24,CLE,11,4,0,41.2,10,4,6,0,0,1.000,,,2.16,0.91,P
583,Rondell White,30,NYY,113,106,94,951.2,249,246,3,0,0,1.000,10,13,2.35,2.20,OF
584,Bob Wickman,33,CLE,36,0,0,34.1,5,1,3,1,0,.800,,,1.05,0.11,P
585,Chris Widger,31,NYY,21,18,13,157.1,119,111,6,2,1,.983,-1,-8,6.69,5.57,C
586,Scott Wiggins,26,TOR,3,0,0,2.2,1,0,1,0,0,1.000,,,3.38,0.33,P
587,Bernie Williams,33,NYY,147,147,144,1317.1,357,350,2,5,1,.986,-22,-20,2.40,2.39,OF
588,Gerald Williams,35,NYY,30,2,2,72.0,13,12,1,0,1,1.000,-1,-17,1.63,0.43,OF
589,Dan Wilson,33,SEA,114,108,84,916.2,739,709,28,2,4,.997,4,5,7.24,6.30,C-1B
590,Enrique Wilson,28,NYY,46,20,18,251.1,111,41,65,5,11,.955,-2,-11,3.80,2.21,3B-2B-SS-OF
591,Kris Wilson,25,KCR,12,0,0,18.2,3,1,1,1,0,.667,,,0.96,0.17,P
592,Paul Wilson,29,TBD,30,30,1,193.2,39,16,21,2,4,.949,,,1.72,1.23,P
593,Tom Wilson,31,TOR,75,61,48,545.2,423,397,22,4,16,.991,-6,-13,6.91,5.51,C-1B
594,Randy Winn,28,TBD,146,142,137,1275.1,410,394,13,3,3,.993,-4,-3,2.87,2.79,OF
595,Dewayne Wise,24,TOR,33,28,26,257.2,84,79,5,0,3,1.000,8,37,2.93,2.55,OF
596,Matt Wise,26,ANA,7,0,0,8.1,0,0,0,0,0,,,,0.00,0.00,P
597,Mark Wohlers,32,CLE,64,0,0,71.1,16,7,7,2,0,.875,,,1.77,0.22,P
598,Steve Woodard,27,TEX,14,0,0,17.2,3,0,3,0,0,1.000,,,1.53,0.21,P
599,Chris Woodward,26,TOR,88,82,75,723.1,413,150,248,15,68,.964,6,10,4.95,4.42,SS-2B-1B-3B
600,Shawn Wooten,29,ANA,19,6,2,81.0,69,64,5,0,3,1.000,1,16,7.67,3.63,1B-C-3B
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
601,Dan Wright,24,CHW,33,33,1,196.1,38,10,28,0,1,1.000,,,1.74,1.15,P
602,Jaret Wright,26,CLE,8,6,0,18.1,2,0,2,0,0,1.000,,,0.98,0.25,P
603,Kelly Wunsch,29,CHW,50,0,0,31.2,4,1,3,0,1,1.000,,,1.14,0.08,P
604,Esteban Yan,27,TBD,55,0,0,69.0,10,3,7,0,1,1.000,,,1.30,0.18,P
605,Dmitri Young,28,DET,17,17,12,136.1,142,120,18,4,5,.972,-1,-11,9.11,8.12,1B-3B-OF
606,Michael Young,25,TEX,154,145,128,1291.2,742,300,433,9,99,.988,8,8,5.11,4.39,2B-SS-3B
607,Victor Zambrano,26,TBD,42,11,0,114.0,20,9,9,2,1,.900,,,1.42,0.43,P
608,Barry Zito,24,OAK,35,35,1,229.1,45,11,31,3,3,.933,,,1.65,1.20,P
