Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
185,Víctor Díaz,24,NYM,6,11,11,0,2,1,0,0,2,0,0,0,5,.182,.182,.273,.455,16,3,0,0,0,0,0,/7H
186,Mike Difelice,37,NYM,15,30,25,3,2,1,0,0,1,0,0,5,10,.080,.233,.120,.353,-4,3,0,0,0,0,0,2/H
187,Scott Dohmann,28,COL,25,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
188,Melvin Dorta,24,WSN,15,20,19,3,4,1,0,0,0,0,2,1,2,.211,.250,.263,.513,36,5,0,0,0,0,0,H/56
189,Ryan Doumit#,25,PIT,61,178,149,15,31,9,0,6,17,0,0,15,42,.208,.322,.389,.711,83,58,3,11,1,2,1,3H2/D
190,Ryan Drese,30,WSN,2,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
191,J.D. Drew*,30,LAD,146,594,494,84,140,34,6,20,100,2,3,89,106,.283,.393,.498,.891,126,246,4,4,1,6,8,*9H/D
192,Stephen Drew*,23,ARI,59,226,209,27,66,13,7,5,23,2,0,14,50,.316,.357,.517,.874,117,108,1,0,2,1,4,6/H
193,Chris Duffy*,26,PIT,84,348,314,46,80,14,3,2,18,26,1,19,71,.255,.317,.338,.654,70,106,1,10,4,1,1,8/H
194,Zach Duke*,23,PIT,33,78,68,2,13,3,0,0,7,0,0,1,32,.191,.203,.235,.438,13,16,0,0,9,0,0,1
195,Chris Duncan*,25,STL,90,314,280,60,82,11,3,22,43,0,0,30,69,.293,.363,.589,.952,140,165,4,2,0,2,0,79H3/D
196,Adam Dunn*,26,CIN,160,683,561,99,131,24,0,40,92,7,0,112,194,.234,.365,.490,.855,114,275,8,6,1,3,12,*7/3DH
197,Ray Durham#,34,SFG,137,555,498,79,146,30,7,26,93,7,2,51,61,.293,.360,.538,.898,127,268,17,2,2,2,6,*4/H
198,Damion Easley,36,ARI,90,220,189,24,44,6,1,9,28,1,1,21,30,.233,.323,.418,.741,85,79,4,5,3,2,0,H65/43D9
199,David Eckstein,31,STL,123,552,500,68,146,18,1,2,23,7,6,31,41,.292,.350,.344,.694,81,172,7,15,3,3,0,*6/H
200,Jim Edmonds*,36,STL,110,408,350,52,90,18,0,19,70,4,0,53,101,.257,.350,.471,.822,110,165,11,0,0,5,7,8H/3
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
201,Mike Edwards,29,PIT,14,18,16,1,3,0,0,0,0,0,0,1,5,.188,.235,.188,.423,12,3,1,0,1,0,0,H/5
202,Joey Eischen*,36,WSN,22,3,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,1/H
203,Jason Ellison,28,SFG,84,91,81,14,18,5,1,2,4,2,2,5,14,.222,.273,.383,.655,66,31,3,1,3,1,0,7H9/8
204,Alan Embree*,36,SDP,68,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
205,Edwin Encarnación,23,CIN,117,467,406,60,112,33,1,15,72,6,3,41,78,.276,.359,.473,.831,108,192,9,13,0,3,3,*5/H3
206,Juan Encarnación,30,STL,153,598,557,74,155,25,5,19,79,6,5,30,86,.278,.317,.443,.760,93,247,11,4,1,6,6,*98H/7
207,Morgan Ensberg,30,HOU,127,495,387,67,91,17,1,23,58,1,4,101,96,.235,.396,.463,.858,120,179,3,4,0,3,7,*5H
208,Alex Escobar,27,WSN,33,99,87,14,31,3,2,4,18,2,0,8,18,.356,.394,.575,.969,151,50,3,0,0,4,0,8H/9
209,Shawn Estes,33,SDP,1,2,1,0,0,0,0,0,0,0,0,1,0,.000,.500,.000,.500,51,0,0,0,0,0,0,/1
210,Johnny Estrada#,30,ARI,115,443,414,43,125,26,0,11,71,0,0,13,40,.302,.328,.444,.772,92,184,17,7,1,8,7,2H
211,Andre Ethier*,24,LAD,126,441,396,50,122,20,7,11,55,5,5,34,77,.308,.365,.477,.842,113,189,11,5,0,6,2,*7H
212,Dana Eveland*,22,MIL,9,8,7,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,1,0,0,/1
213,Adam Everett,29,HOU,150,566,514,52,123,28,6,6,59,9,6,34,71,.239,.290,.352,.642,64,181,5,4,10,4,5,*6/H
214,Scott Eyre*,34,CHC,70,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
215,Brian Falkenborg,28,STL,5,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1
216,Sal Fasano,34,PHI,50,149,140,9,34,8,0,4,10,0,1,5,47,.243,.284,.386,.669,67,54,4,3,1,0,0,2/H
217,Jeff Fassero*,43,SFG,10,5,4,2,1,0,0,0,0,0,0,0,1,.250,.250,.250,.500,29,1,0,0,1,0,0,1
218,Pedro Feliciano*,29,NYM,61,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
219,Pedro Feliz,31,SFG,160,644,603,75,147,35,5,22,98,1,1,33,112,.244,.281,.428,.709,79,258,18,1,1,6,4,*5/76
220,Jared Fernández,34,MIL,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
221,Robert Fick*,32,WSN,60,141,128,14,34,4,0,2,9,1,1,10,24,.266,.324,.344,.667,77,44,4,1,2,0,1,2H3/9
222,Nate Field,30,COL,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
223,Prince Fielder*,22,MIL,157,648,569,82,154,35,1,28,81,7,2,59,125,.271,.347,.483,.831,110,275,17,12,0,8,5,*3/HD
224,Steve Finley*,41,SFG,139,481,426,66,105,21,12,6,40,7,0,46,55,.246,.320,.394,.714,83,168,6,2,3,4,2,*8H
225,Randy Flores*,30,STL,60,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
226,Cliff Floyd*,33,NYM,97,376,332,45,81,19,1,11,44,6,0,29,58,.244,.324,.407,.731,88,135,5,12,0,3,3,7/H
227,Gavin Floyd,23,PHI,11,23,23,0,1,0,0,0,0,0,0,0,12,.043,.043,.043,.087,-78,1,0,0,0,0,0,1
228,Josh Fogg,29,COL,32,70,51,5,5,1,0,0,2,0,0,3,20,.098,.164,.118,.281,-28,6,0,1,15,0,0,1/H
229,Bartolomé Fortunato,31,NYM,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
230,Jeff Francis*,25,COL,31,80,61,3,7,0,0,0,6,0,0,8,20,.115,.211,.115,.326,-15,7,0,0,9,2,0,1
231,Julio Franco,47,NYM,95,179,165,14,45,10,0,2,26,6,1,13,49,.273,.330,.370,.699,81,61,11,1,0,0,2,H3/5D
232,Jeff Francoeur,22,ATL,162,686,651,83,169,24,6,29,103,1,6,23,132,.260,.293,.449,.742,87,292,15,9,0,3,6,*9/8
233,Kevin Frandsen,24,SFG,41,102,93,12,20,4,0,2,7,0,1,3,14,.215,.284,.323,.607,56,30,3,6,0,0,0,4H/6
234,Ryan Franklin,33,TOT,61,4,4,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
235,Ryan Franklin,33,PHI,41,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
236,Ryan Franklin,33,CIN,20,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
237,Wayne Franklin*,32,ATL,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
238,Ryan Freel,30,CIN,132,523,454,67,123,30,2,8,27,37,11,57,98,.271,.363,.399,.762,93,181,5,9,3,0,0,89H457
239,Choo Freeman,26,COL,88,191,173,24,41,6,3,2,18,5,6,14,42,.237,.298,.341,.639,58,59,1,1,3,0,2,H8/79
240,Brian Fuentes*,30,COL,64,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
241,Aaron Fultz*,32,PHI,62,4,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
242,Rafael Furcal#,28,LAD,159,736,654,113,196,32,9,15,63,37,13,73,98,.300,.369,.445,.814,107,291,7,1,5,3,3,*6/H
243,Éric Gagné,30,LAD,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
244,John Gall,28,STL,8,12,12,1,3,0,0,0,1,0,0,0,5,.250,.250,.250,.500,30,3,0,0,0,0,0,/H73
245,Mike Gallo*,29,HOU,23,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
246,José García,21,FLA,5,2,2,0,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,165,1,0,0,0,0,0,/1
247,Nomar Garciaparra,32,LAD,122,523,469,82,142,31,2,20,93,3,0,42,30,.303,.367,.505,.872,120,237,15,8,0,4,9,*3/H
248,Geoff Geary,29,PHI,77,6,5,2,1,1,0,0,1,0,0,1,3,.200,.333,.400,.733,84,2,0,0,0,0,0,1
249,Franklyn Germán,26,FLA,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
250,Justin Germano,23,CIN,2,3,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,/1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
251,Brian Giles*,35,SDP,158,717,604,87,159,37,1,14,83,9,4,104,60,.263,.374,.397,.771,107,240,18,5,0,4,6,*9
252,Marcus Giles,28,ATL,141,626,550,87,144,32,2,11,60,10,5,62,105,.262,.341,.387,.729,87,213,12,6,5,3,0,*4/H
253,Héctor Giménez#,23,HOU,2,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/H
254,Tom Glavine*,40,NYM,30,70,53,6,9,1,0,0,2,0,0,7,18,.170,.267,.189,.455,21,10,2,0,10,0,0,1
255,Adrián González*,24,SDP,156,631,570,83,173,38,1,24,82,0,1,52,113,.304,.362,.500,.862,127,285,24,3,1,5,9,*3/H
256,Alex Gonzalez,33,PHI,20,38,36,4,4,0,0,0,1,0,0,2,10,.111,.158,.111,.269,-30,4,3,0,0,0,0,H/3657
257,Édgar González,23,ARI,10,13,13,0,1,0,0,0,0,0,0,0,4,.077,.077,.077,.154,-61,1,0,0,0,0,0,1
258,Enrique González,23,ARI,22,35,32,3,9,1,0,0,3,0,0,0,8,.281,.281,.313,.594,50,10,1,0,3,0,0,1/H
259,Geremi González,31,TOT,22,11,8,1,0,0,0,0,0,0,0,1,2,.000,.111,.000,.111,-68,0,0,0,2,0,0,1
260,Geremi González,31,NYM,3,6,3,1,0,0,0,0,0,0,0,1,1,.000,.250,.000,.250,-27,0,0,0,2,0,0,/1
261,Geremi González,31,MIL,19,5,5,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
262,Luis Gonzalez*,38,ARI,153,668,586,93,159,52,2,15,73,0,1,69,58,.271,.352,.444,.795,99,260,14,7,0,6,10,*7/HD
263,Luis González,27,COL,61,158,149,7,36,9,1,2,14,1,1,4,27,.242,.269,.356,.625,53,53,3,2,2,1,0,4H/3957
264,Mike Gonzalez,28,PIT,51,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
265,Wiki González,32,WSN,12,38,35,3,8,0,0,0,2,0,0,2,5,.229,.263,.229,.492,32,8,0,0,0,1,0,2/H
266,Tom Gordon,38,PHI,55,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
267,Tom Gorzelanny,23,PIT,11,21,19,0,0,0,0,0,1,0,0,1,11,.000,.050,.000,.050,-85,0,0,0,1,0,0,1
268,Mike Gosling*,25,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
269,John Grabow*,27,PIT,68,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
270,Tony Graffanino,34,MIL,60,261,236,34,66,17,3,2,27,2,0,20,37,.280,.345,.403,.747,91,95,6,4,0,1,0,4/6
271,Andy Green,28,ARI,73,102,86,15,16,4,0,1,6,1,0,13,20,.186,.293,.267,.560,43,23,0,0,3,0,0,H/5746D
272,Shawn Green*,33,TOT,149,588,530,73,147,31,3,15,66,4,4,45,82,.277,.344,.432,.776,95,229,17,10,0,3,5,*93/HD
273,Shawn Green*,33,ARI,115,462,417,59,118,22,3,11,51,4,4,37,64,.283,.348,.429,.778,95,179,9,6,0,2,4,93/HD
274,Shawn Green*,33,NYM,34,126,113,14,29,9,0,4,15,0,0,8,18,.257,.325,.442,.768,97,50,8,4,0,1,1,9/H3
275,Khalil Greene,26,SDP,121,460,412,56,101,26,2,15,55,5,1,39,87,.245,.320,.427,.747,97,176,15,7,0,2,0,*6/H
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
276,Todd Greene,35,SFG,61,170,159,16,46,12,2,2,17,0,0,10,45,.289,.335,.428,.763,94,68,0,1,0,0,3,2H/3D
277,Ken Griffey Jr.*,36,CIN,109,472,428,62,108,19,0,27,72,0,0,39,78,.252,.316,.486,.802,99,208,13,2,0,3,6,8/HD
278,Jason Grimsley,38,ARI,19,4,4,1,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
279,Gabe Gross*,26,MIL,117,252,208,42,57,15,0,9,38,1,0,36,60,.274,.382,.476,.857,118,99,3,2,3,3,3,H87/9
280,Kevin Gryboski,32,WSN,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
281,Eddie Guardado,35,CIN,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
282,José Guillén,30,WSN,69,268,241,28,52,15,1,9,40,1,0,15,48,.216,.276,.398,.674,75,96,8,7,0,5,4,9/H
283,Ángel Guzmán,24,CHC,15,16,12,0,2,1,0,0,2,0,0,0,4,.167,.167,.250,.417,4,3,1,0,4,0,0,1
284,Joel Guzmán,21,LAD,8,23,19,2,4,0,0,0,3,0,0,3,2,.211,.348,.211,.558,48,4,3,1,0,0,0,/537H
285,Tony Gwynn*,23,MIL,32,80,77,5,20,2,1,0,4,3,1,2,15,.260,.275,.312,.587,50,24,2,0,0,1,0,8H
286,Jerry Hairston,30,CHC,38,92,82,8,17,3,0,0,4,3,0,4,14,.207,.253,.244,.497,27,20,1,1,5,0,2,4/H973
287,Scott Hairston,26,ARI,9,16,15,2,6,2,0,0,2,0,0,1,5,.400,.438,.533,.971,143,8,1,0,0,0,0,/7H
288,Bill Hall,26,MIL,148,608,537,101,145,39,4,35,85,8,9,63,162,.270,.345,.553,.899,125,297,12,1,3,4,6,*65/8H4
289,Toby Hall,30,LAD,21,60,57,2,21,4,0,0,8,0,0,2,5,.368,.383,.439,.822,110,25,2,0,0,1,2,2/H
290,Cole Hamels*,22,PHI,22,53,44,4,5,0,0,0,3,0,0,6,24,.114,.216,.114,.329,-13,5,1,0,2,1,0,1
291,Robby Hammock,29,ARI,1,2,2,1,1,1,0,0,0,0,0,0,0,.500,.500,1.000,1.500,265,2,0,0,0,0,0,/3H
292,Chris Hammond*,40,CIN,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
293,Justin Hampson*,26,COL,5,5,3,2,0,0,0,0,0,0,0,1,1,.000,.250,.000,.250,-30,0,0,0,1,0,0,/1
294,Tim Hamulack,29,LAD,33,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
295,Josh Hancock,28,STL,60,8,6,0,0,0,0,0,0,0,0,1,6,.000,.143,.000,.143,-58,0,0,0,1,0,0,1
296,Aaron Harang,28,CIN,34,81,74,1,8,0,0,0,2,0,0,1,35,.108,.132,.108,.240,-38,8,1,1,5,0,0,1
297,J.J. Hardy,23,MIL,35,139,128,13,31,5,0,5,14,1,1,10,23,.242,.295,.398,.693,75,51,4,0,0,1,0,6/H
298,Brandon Harper,30,WSN,18,47,41,6,12,3,0,2,6,0,0,4,4,.293,.362,.512,.874,127,21,1,1,0,1,0,2/H
299,Brendan Harris,25,TOT,25,47,42,5,10,2,0,1,3,0,0,4,7,.238,.319,.357,.676,77,15,2,1,0,0,0,H/465
300,Brendan Harris,25,WSN,17,36,32,3,8,2,0,0,2,0,0,3,3,.250,.333,.313,.646,72,10,1,1,0,0,0,/H645
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
301,Brendan Harris,25,CIN,8,11,10,2,2,0,0,1,1,0,0,1,4,.200,.273,.500,.773,89,5,1,0,0,0,0,/H4
302,Corey Hart,24,MIL,87,256,237,32,67,13,2,9,33,5,8,17,58,.283,.328,.468,.796,101,111,7,0,0,2,1,9H7/83
303,Scott Hatteberg*,36,CIN,141,539,456,62,132,28,0,13,51,2,2,74,41,.289,.389,.436,.826,109,199,13,3,2,4,3,*3H
304,Brad Hawpe*,27,COL,150,575,499,67,146,33,6,22,84,5,5,74,123,.293,.383,.515,.898,120,257,8,0,0,2,11,*9H
305,Aaron Heilman,27,NYM,71,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
306,Rick Helling,35,MIL,18,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
307,Wes Helms,30,FLA,140,278,240,30,79,19,5,10,47,0,4,21,55,.329,.390,.575,.965,149,138,7,6,6,5,1,3H5/7
308,Todd Helton*,32,COL,145,649,546,94,165,40,5,15,81,3,2,91,64,.302,.404,.476,.880,117,260,10,6,0,6,15,*3
309,Ben Hendrickson,25,MIL,4,4,3,0,0,0,0,0,0,0,0,1,3,.000,.250,.000,.250,-27,0,0,0,0,0,0,/1
310,Mark Hendrickson*,32,LAD,17,23,19,1,0,0,0,0,0,0,0,2,14,.000,.095,.000,.095,-72,0,0,0,2,0,0,1
311,Brad Hennessey,26,SFG,35,30,27,1,6,1,0,0,0,0,0,0,9,.222,.222,.259,.481,23,7,0,0,3,0,0,1/H
312,Clay Hensley,26,SDP,36,56,48,2,4,1,0,0,2,0,0,3,28,.083,.137,.104,.241,-34,5,0,0,5,0,0,1/H
313,Matt Herges*,36,FLA,64,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
314,Jeremy Hermida*,22,FLA,99,348,307,37,77,19,1,5,28,4,1,33,70,.251,.332,.368,.700,84,113,6,5,2,1,3,9H/8
315,Anderson Hernández#,23,NYM,25,67,66,4,10,1,1,1,3,0,0,1,12,.152,.164,.242,.407,4,16,3,0,0,0,0,46/H
316,José Hernández,36,TOT,85,166,152,12,40,4,1,3,19,0,0,12,40,.263,.317,.362,.679,75,55,4,0,2,0,0,H356/947
317,José Hernández,36,PIT,67,132,120,8,32,2,1,2,12,0,0,11,29,.267,.328,.350,.678,76,42,3,0,1,0,0,H3/69547
318,José Hernández,36,PHI,18,34,32,4,8,2,0,1,7,0,0,1,11,.250,.273,.406,.679,68,13,1,0,1,0,0,H/5963
319,Liván Hernández,31,TOT,35,82,68,6,14,5,0,1,6,0,0,1,7,.206,.217,.324,.541,38,22,0,0,13,0,0,1/H
320,Liván Hernández,31,WSN,24,55,45,6,12,4,0,1,6,0,0,1,3,.267,.283,.422,.705,83,19,0,0,9,0,0,1/H
321,Liván Hernández,31,ARI,11,27,23,0,2,1,0,0,0,0,0,0,4,.087,.087,.130,.217,-46,3,0,0,4,0,0,1/H
322,Orlando Hernández,40,TOT,27,54,46,4,8,1,1,0,2,1,0,1,10,.174,.191,.239,.431,10,11,0,0,7,0,0,1
323,Orlando Hernández,40,ARI,9,14,11,0,3,1,0,0,0,0,0,1,0,.273,.333,.364,.697,76,4,0,0,2,0,0,/1
324,Orlando Hernández,40,NYM,18,40,35,4,5,0,1,0,2,1,0,0,10,.143,.143,.200,.343,-12,7,0,0,5,0,0,1
325,Roberto Hernández,41,TOT,65,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
326,Roberto Hernández,41,PIT,43,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
327,Roberto Hernández,41,NYM,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
328,Rich Hill*,26,CHC,16,34,30,0,3,1,0,0,0,0,0,1,11,.100,.129,.133,.262,-33,4,0,0,3,0,0,1
329,Shawn Hill,25,WSN,4,8,6,1,1,0,0,0,0,0,0,0,4,.167,.167,.167,.333,-11,1,0,0,2,0,0,/1
330,Shea Hillenbrand,30,SFG,60,247,234,33,58,12,0,9,29,0,0,7,40,.248,.275,.415,.690,74,97,7,3,0,3,0,3/5H
331,Jason Hirsh,24,HOU,9,17,15,0,0,0,0,0,0,0,0,0,9,.000,.000,.000,.000,-100,0,0,0,2,0,0,/1
332,Trevor Hoffman,38,SDP,62,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
333,Todd Hollandsworth*,33,CIN,34,74,68,6,18,6,0,1,8,0,1,6,19,.265,.324,.397,.721,81,27,1,0,0,0,0,9H/7
334,Matt Holliday,26,COL,155,667,602,119,196,45,5,34,114,10,5,47,110,.326,.387,.586,.973,137,353,22,15,0,3,3,*7/DH
335,Paul Hoover,30,FLA,4,5,5,0,2,0,0,0,1,0,0,0,0,.400,.400,.400,.800,112,2,0,0,0,0,0,/2H
336,Norris Hopper,27,CIN,21,47,39,6,14,1,0,1,5,2,2,6,4,.359,.435,.462,.896,127,18,1,0,1,1,0,9H/87
337,J.R. House,26,HOU,4,9,9,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,1,0,0,0,0,/23
338,Ryan Howard*,26,PHI,159,704,581,104,182,25,1,58,149,0,0,108,181,.313,.425,.659,1.084,167,383,7,9,0,6,37,*3/H
339,Bob Howry*,32,CHC,81,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,411,1,0,0,0,0,0,1
340,Orlando Hudson#,28,ARI,157,650,579,87,166,34,9,15,67,9,6,61,78,.287,.354,.454,.809,102,263,17,2,4,4,5,*4/H
341,Tim Hudson,30,ATL,34,79,63,4,6,1,0,0,3,0,0,2,18,.095,.123,.111,.234,-39,7,0,0,14,0,0,1
342,Aubrey Huff*,29,HOU,68,261,224,31,56,10,1,13,38,0,0,26,39,.250,.341,.478,.819,107,107,7,7,0,4,3,95/H3
343,Travis Hughes,28,WSN,8,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,431,1,0,0,0,0,0,/1
344,Philip Humber,23,NYM,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
345,Chris Iannetta,23,COL,21,93,77,12,20,4,0,2,10,0,1,13,17,.260,.370,.390,.759,89,30,1,1,1,1,2,2
346,Travis Ishikawa*,22,SFG,12,25,24,1,7,3,1,0,4,0,0,1,6,.292,.320,.500,.820,106,12,1,0,0,0,0,3/H
347,Jason Isringhausen,33,STL,57,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
348,César Izturis#,26,TOT,54,208,192,14,47,9,1,1,18,1,4,12,14,.245,.295,.318,.612,57,61,4,2,1,1,3,56/H4
349,César Izturis#,26,LAD,32,129,119,10,30,7,1,1,12,1,3,7,6,.252,.302,.353,.655,67,42,1,2,0,1,3,5/64H
350,César Izturis#,26,CHC,22,79,73,4,17,2,0,0,6,0,1,5,8,.233,.282,.260,.542,39,19,3,0,1,0,0,6/H
Rk,Name,Age,Tm,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos Summary
351,Conor Jackson,24,ARI,140,556,485,75,141,26,1,15,79,1,0,54,73,.291,.368,.441,.809,103,214,18,9,1,7,2,*3H/D
352,Damian Jackson,32,WSN,67,135,116,16,23,6,1,4,10,1,3,12,39,.198,.295,.371,.666,74,43,1,4,3,0,0,8H64/579
353,Zach Jackson*,23,MIL,7,13,9,1,1,0,0,0,0,0,0,0,2,.111,.111,.111,.222,-43,1,0,0,4,0,0,/1
354,Mike Jacobs*,25,FLA,136,520,469,54,123,37,1,20,77,3,0,45,105,.262,.325,.473,.798,106,222,16,1,0,5,2,*3H/D
355,Chuck James*,24,ATL,24,40,35,2,1,0,0,0,0,0,0,1,14,.029,.056,.029,.084,-77,1,1,0,4,0,0,1
356,Kevin Jarvis*,36,ARI,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
357,Geoff Jenkins*,31,MIL,147,555,484,62,131,26,1,17,70,4,1,56,129,.271,.357,.434,.791,101,210,9,11,0,4,8,*9H
358,Jason Jennings*,27,COL,30,75,62,3,8,1,0,0,2,0,0,3,12,.129,.169,.145,.314,-21,9,0,0,10,0,0,1
359,Ubaldo Jiménez,22,COL,2,3,3,1,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,67,1,0,0,0,0,0,/1
360,Charlton Jimerson,26,HOU,17,6,6,2,2,0,0,1,1,2,0,0,3,.333,.333,.833,1.167,186,5,0,0,0,0,0,H/98
361,Ben Johnson,25,SDP,58,135,120,19,30,5,2,4,12,3,0,14,36,.250,.333,.425,.758,101,51,3,1,0,0,2,H78/9
362,Jason Johnson,32,CIN,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,/1
363,Josh Johnson*,22,FLA,30,49,42,1,4,2,0,0,3,0,0,1,23,.095,.116,.143,.259,-32,6,0,0,6,0,0,1
364,Nick Johnson*,27,WSN,147,628,500,100,145,46,0,23,77,10,3,110,99,.290,.428,.520,.948,149,260,12,13,2,3,15,*3/H
365,Tyler Johnson#,25,STL,51,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
366,Andruw Jones,29,ATL,156,669,565,107,148,29,0,41,129,4,1,82,127,.262,.363,.531,.894,126,300,13,13,0,9,9,*8/DH
367,Chipper Jones#,34,ATL,110,477,411,87,133,28,3,26,86,6,1,61,73,.324,.409,.596,1.005,154,245,12,1,0,4,4,5/HD
368,Jacque Jones*,31,CHC,149,578,533,73,152,31,1,27,81,9,1,35,116,.285,.334,.499,.833,108,266,17,5,2,2,6,*9H
