Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
478,Tomas Perez,26,PHI,44,39,35,343.2,169,76,89,4,20,.976,-8,-27,4.32,3.75,SS
479,Yorkis Perez,32,HOU,33,0,0,22.2,3,0,2,1,0,.667,,,0.79,0.06,P
480,Robert Person,30,PHI,28,28,1,173.1,17,6,11,0,1,1.000,,,0.88,0.61,P
481,Chris Peters,28,PIT,18,0,0,28.1,6,1,5,0,0,1.000,,,1.91,0.33,P
482,Ben Petrick,23,COL,48,40,37,370.0,271,248,19,4,4,.985,-4,-13,6.49,5.56,C
483,Mike Piazza,31,NYM,124,124,89,1027.2,903,862,38,3,10,.997,-3,-4,7.88,7.26,C
484,Juan Pierre,22,COL,50,43,41,404.2,120,115,2,3,0,.975,3,9,2.60,2.34,OF
485,Dan Plesac,38,ARI,62,0,0,40.0,2,0,2,0,0,1.000,,,0.45,0.03,P
486,Placido Polanco,24,STL,105,69,57,690.2,336,131,202,3,37,.991,10,18,4.34,2.87,2B-3B-SS-1B
487,Cliff Politte,26,PHI,12,8,0,59.0,13,5,8,0,0,1.000,,,1.98,1.08,P
488,Jim Poole,34,MON,5,0,0,2.0,1,0,0,1,0,.000,,,0.00,0.00,P
489,Brian Powell,26,HOU,9,5,0,31.1,5,3,2,0,0,1.000,,,1.44,0.56,P
490,Jay Powell,28,HOU,29,0,0,27.0,6,4,2,0,0,1.000,,,2.00,0.21,P
491,Jeremy Powell,24,MON,11,4,0,26.0,5,2,3,0,0,1.000,,,1.73,0.45,P
492,Todd Pratt,33,NYM,71,38,37,410.1,339,314,24,1,4,.997,3,9,7.41,4.76,C
493,Tom Prince,35,PHI,46,36,25,325.1,271,250,20,1,2,.996,0,0,7.47,5.87,C
494,Chris Pritchett,30,PHI,3,3,2,25.0,19,15,4,0,1,1.000,1,43,6.84,6.33,1B
495,Luke Prokopec,22,LAD,5,3,0,21.0,3,0,3,0,1,1.000,,,1.29,0.60,P
496,Bill Pulsipher,26,NYM,2,2,0,6.2,4,2,2,0,0,1.000,,,5.40,2.00,P
497,Ruben Quevedo,21,CHC,21,15,1,88.0,16,6,9,1,2,.938,,,1.53,0.71,P
498,Scott Radinsky,32,STL,1,0,0,0.0,0,0,0,0,0,,,,,0.00,P
499,Steve Rain,25,CHC,37,0,0,49.2,4,2,2,0,0,1.000,,,0.72,0.11,P
500,Alex Ramirez,25,PIT,31,27,21,234.1,59,55,1,3,0,.949,-2,-12,2.15,1.75,OF-1B
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
501,Aramis Ramirez,22,PIT,72,71,57,583.0,168,26,128,14,7,.917,-7,-15,2.38,2.14,3B
502,Hector Ramirez,28,MIL,6,0,0,9.0,1,0,1,0,0,1.000,,,1.00,0.17,P
503,Britt Reames,26,STL,8,7,0,40.2,8,4,4,0,2,1.000,,,1.77,1.00,P
504,Tike Redman,23,PIT,6,3,2,31.0,13,12,1,0,0,1.000,0,12,3.77,2.17,OF
505,Mike Redmond,29,FLA,85,65,47,586.2,488,446,40,2,9,.996,3,6,7.46,5.72,C
506,Jeff Reed,37,CHC,71,64,57,566.2,493,469,19,5,7,.990,4,8,7.75,6.87,C
507,Rick Reed,35,NYM,30,30,0,184.0,26,8,16,2,0,.923,,,1.17,0.80,P
508,Pokey Reese,27,CIN,133,129,116,1129.0,696,289,393,14,88,.980,16,17,5.44,5.13,2B
509,Desi Relaford,26,TOT,126,122,114,1080.1,542,189,322,31,79,.943,-17,-18,4.26,4.06,SS
510,Mike Remlinger,34,ATL,71,0,0,72.2,11,2,8,1,1,.909,,,1.24,0.14,P
511,Edgar Renteria,23,STL,149,144,127,1258.0,637,231,379,27,79,.958,0,0,4.36,4.09,SS
512,Alberto Reyes,30,LAD,6,0,0,6.2,1,0,1,0,0,1.000,,,1.35,0.17,P
513,Carlos Reyes,31,TOT,22,0,0,28.1,3,1,2,0,0,1.000,,,0.95,0.14,P
514,Dennys Reyes,23,CIN,62,0,0,43.2,10,4,5,1,0,.900,,,1.85,0.15,P
515,Shane Reynolds,32,HOU,22,22,0,131.0,29,9,20,0,0,1.000,,,1.99,1.32,P
516,Armando Reynoso,34,ARI,31,30,2,170.2,48,13,34,1,3,.979,,,2.48,1.52,P
517,Chris Richard,26,STL,5,3,3,29.2,10,10,0,0,0,1.000,0,0,3.03,2.00,OF-1B
518,John Riedling,24,CIN,13,0,0,15.1,0,0,0,0,0,,,,0.00,0.00,P
519,Brad Rigby,27,MON,6,0,0,5.1,0,0,0,0,0,,,,0.00,0.00,P
520,Paul Rigdon,24,MIL,12,12,0,69.2,14,7,7,0,0,1.000,,,1.81,1.17,P
521,Jerrod Riggan,26,NYM,1,0,0,2.0,0,0,0,0,0,,,,0.00,0.00,P
522,Armando Rios,28,SFG,94,50,36,511.2,145,133,6,6,1,.959,3,7,2.44,1.48,OF-1B
523,Todd Ritchie,28,PIT,31,31,1,187.0,44,8,35,1,2,.977,,,2.07,1.39,P
524,Luis Rivera,22,ATL,5,0,0,6.2,1,0,1,0,0,1.000,,,1.35,0.20,P
525,Ruben Rivera,26,SDP,132,112,108,1037.2,318,303,10,5,3,.984,3,3,2.71,2.37,OF
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
526,Grant Roberts,22,NYM,4,1,0,7.0,0,0,0,0,0,,,,0.00,0.00,P
527,John Rocker,25,ATL,59,0,0,53.0,7,1,6,0,0,1.000,,,1.19,0.12,P
528,Felix Rodriguez,27,SFG,76,0,0,81.2,4,0,3,1,0,.750,,,0.33,0.04,P
529,Henry Rodriguez,32,TOT,99,97,51,794.2,158,150,6,2,2,.987,-9,-14,1.77,1.58,OF
530,Jose Rodriguez,25,STL,6,0,0,4.0,0,0,0,0,0,,,,0.00,0.00,P
531,Rich Rodriguez,37,NYM,32,0,0,37.0,8,3,5,0,1,1.000,,,1.95,0.25,P
532,Scott Rolen,25,PHI,128,127,115,1080.0,344,89,245,10,14,.971,8,9,2.78,2.61,3B
533,Nate Rolison,23,FLA,4,3,1,23.0,23,21,2,0,1,1.000,0,16,9.00,5.75,1B
534,Jimmy Rollins,21,PHI,13,11,11,102.0,46,23,22,1,9,.978,-3,-38,3.97,3.46,SS
535,Rafael Roque,28,MIL,4,0,0,5.1,0,0,0,0,0,,,,0.00,0.00,P
536,Brian Rose,24,COL,12,12,0,63.2,14,6,8,0,0,1.000,,,1.98,1.17,P
537,John Roskos,25,SDP,7,6,2,48.0,9,7,1,1,0,.889,0,5,1.50,1.00,OF-1B
538,Kirk Rueter,29,SFG,32,31,0,184.0,52,8,44,0,4,1.000,,,2.54,1.63,P
539,Johnny Ruffin,28,ARI,5,0,0,9.0,4,1,3,0,0,1.000,,,4.00,0.80,P
540,Glendon Rusch,25,NYM,31,30,2,190.2,30,5,25,0,1,1.000,,,1.42,0.97,P
541,Rob Ryan,27,ARI,2,2,0,10.1,1,1,0,0,0,1.000,-1,-70,0.87,0.50,OF
542,Jesus Sanchez,25,FLA,32,32,2,182.0,38,7,28,3,3,.921,,,1.73,1.09,P
543,Reggie Sanders,32,ATL,96,86,82,780.2,168,155,7,6,1,.964,3,5,1.87,1.69,OF
544,Julio Santana,27,MON,36,4,0,66.2,13,3,10,0,1,1.000,,,1.76,0.36,P
545,F.P. Santangelo,32,LAD,56,29,19,305.2,93,76,15,2,2,.978,-2,-7,2.68,1.60,OF-2B
546,Benito Santiago,35,CIN,84,66,56,608.2,467,428,36,3,4,.994,-2,-4,6.86,5.52,C
547,Luis Saturria,23,STL,9,1,0,20.1,3,3,0,0,0,1.000,0,-18,1.33,0.33,OF
548,Scott Sauerbeck,28,PIT,75,0,0,75.2,15,5,10,0,2,1.000,,,1.78,0.20,P
549,Bob Scanlan,33,MIL,2,0,0,1.2,1,0,0,1,0,.000,,,0.00,0.00,P
550,Curt Schilling,33,TOT,29,29,8,210.1,30,11,19,0,0,1.000,,,1.28,1.03,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
551,Jason Schmidt,27,PIT,11,11,0,63.1,9,2,7,0,0,1.000,,,1.28,0.82,P
552,Brian Schneider,23,MON,43,32,22,282.0,230,205,19,6,2,.974,-3,-13,7.15,5.21,C
553,Steve Schrenk,31,PHI,20,0,0,23.1,3,2,1,0,0,1.000,,,1.16,0.15,P
554,Rudy Seanez,31,ATL,23,0,0,21.0,2,1,1,0,0,1.000,,,0.86,0.09,P
555,Chris Seelbach,27,ATL,2,0,0,1.2,0,0,0,0,0,,,,0.00,0.00,P
556,Kevin Sefcik,29,PHI,50,24,17,255.1,74,74,0,0,0,1.000,2,7,2.61,1.48,OF
557,Fernando Seguignol,25,MON,53,34,9,283.1,178,161,12,5,16,.972,-6,-25,5.50,2.88,1B-OF
558,Dan Serafini,26,TOT,14,11,0,65.1,8,2,6,0,0,1.000,,,1.10,0.57,P
559,Scott Servais,33,TOT,38,31,21,270.1,242,222,17,3,1,.988,-1,-4,7.96,6.29,C
560,Richie Sexson,25,MIL,57,57,52,497.2,542,471,66,5,50,.991,4,9,9.71,9.42,1B
561,Chris Sexton,28,CIN,28,27,24,237.0,114,44,67,3,12,.974,2,8,4.22,3.83,SS-2B-3B
562,Jeff Shaw,33,LAD,60,0,0,57.1,19,4,14,1,2,.947,,,2.83,0.30,P
563,Gary Sheffield,31,LAD,139,139,82,1133.0,218,203,5,10,0,.954,-3,-3,1.65,1.50,OF
564,Terry Shumpert,33,COL,82,54,31,492.0,171,109,58,4,15,.977,1,2,3.05,1.84,OF-2B-3B-SS-1B
565,Jose Silva,26,PIT,51,19,1,136.0,22,4,16,2,1,.909,,,1.32,0.39,P
566,Steve Sisco,30,ATL,13,2,1,36.0,13,7,6,0,2,1.000,0,-13,3.25,1.00,2B-3B-OF
567,Matt Skrmetta,27,TOT,14,0,0,14.2,4,1,2,1,0,.750,,,1.84,0.21,P
568,Heathcliff Slocumb,34,TOT,65,0,0,68.2,14,5,9,0,0,1.000,,,1.83,0.22,P
569,Joe Slusarski,33,HOU,54,0,0,77.0,11,5,6,0,0,1.000,,,1.29,0.20,P
570,Brian Smith,27,PIT,3,0,0,4.1,1,0,1,0,0,1.000,,,2.08,0.33,P
571,Chuck Smith,30,FLA,19,19,1,122.2,27,11,14,2,1,.926,,,1.83,1.32,P
572,Mark Smith,30,FLA,49,33,16,303.1,69,65,4,0,1,1.000,1,2,2.05,1.41,OF
573,J.T. Snow,32,SFG,153,144,127,1273.1,1294,1197,91,6,135,.995,-4,-4,9.10,8.42,1B
574,John Snyder,25,MIL,23,23,0,127.0,32,12,18,2,0,.938,,,2.13,1.30,P
575,Luis Sojo,35,PIT,51,40,34,376.0,126,24,97,5,5,.960,0,1,2.90,2.37,3B-2B
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
576,Sammy Sosa,31,CHC,156,156,144,1383.1,331,318,3,10,1,.970,-6,-5,2.09,2.06,OF
577,Steve Sparks,25,PIT,3,0,0,4.0,2,1,1,0,1,1.000,,,4.50,0.67,P
578,Sean Spencer,25,MON,8,0,0,6.2,0,0,0,0,0,,,,0.00,0.00,P
579,Stan Spencer,30,SDP,8,8,0,49.2,9,5,4,0,0,1.000,,,1.63,1.13,P
580,Bill Spiers,34,HOU,99,79,57,723.2,322,118,196,8,39,.975,1,2,3.91,2.75,3B-SS-2B-OF
581,Jerry Spradlin,33,CHC,8,1,0,15.0,2,0,2,0,0,1.000,,,1.20,0.25,P
582,Ed Sprague,32,SDP,41,30,22,282.0,218,193,18,7,14,.968,-4,-15,6.73,4.91,1B-3B-OF-2B
583,Dennis Springer,35,NYM,2,2,0,11.1,3,1,2,0,0,1.000,,,2.38,1.50,P
584,Russ Springer,31,ARI,52,0,0,62.0,6,1,4,1,1,.833,,,0.73,0.10,P
585,Gene Stechschulte,26,STL,20,0,0,25.2,4,1,3,0,0,1.000,,,1.40,0.20,P
586,Garrett Stephenson,28,STL,32,31,3,200.1,40,9,30,1,0,.975,,,1.75,1.22,P
587,Dave Stevens,30,ATL,2,0,0,3.0,1,0,1,0,0,1.000,,,3.00,0.50,P
588,Lee Stevens,32,MON,123,121,103,1036.1,1168,1072,85,11,99,.991,2,3,10.05,9.41,1B
589,Kelly Stinnett,30,ARI,74,68,61,610.0,585,539,40,6,4,.990,3,6,8.54,7.82,C
590,Todd Stottlemyre,35,ARI,18,18,0,95.1,22,4,17,1,1,.955,,,1.98,1.17,P
591,Scott Strickland,24,MON,49,0,0,48.0,10,2,7,1,0,.900,,,1.69,0.18,P
592,Joe Strong,37,FLA,18,0,0,19.2,6,2,4,0,0,1.000,,,2.75,0.33,P
593,Everett Stull,28,MIL,20,4,0,43.1,8,1,7,0,1,1.000,,,1.66,0.40,P
594,Chris Stynes,27,CIN,98,83,67,753.2,235,83,145,7,23,.970,-1,-2,2.72,2.28,3B-2B-OF
595,Scott Sullivan,29,CIN,79,0,0,106.1,16,5,10,1,0,.938,,,1.27,0.19,P
596,B.J. Surhoff,35,ATL,32,32,30,274.0,51,50,1,0,0,1.000,-1,-5,1.68,1.59,OF
597,Larry Sutton,30,STL,10,3,3,39.1,33,31,2,0,2,1.000,0,-3,7.55,3.30,1B-OF
598,Pedro Swann,29,ATL,3,0,0,5.0,0,0,0,0,0,,0,-48,0.00,0.00,OF
599,Mark Sweeney,30,MIL,5,1,0,13.1,11,11,0,0,0,1.000,1,117,7.43,2.20,OF-1B
600,Greg Swindell,35,ARI,64,0,0,76.0,13,1,12,0,0,1.000,,,1.54,0.20,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
601,Kevin Tapani,36,CHC,30,30,2,195.2,30,11,19,0,1,1.000,,,1.38,1.00,P
602,Fernando Tatís,25,STL,92,91,55,733.1,179,42,129,8,17,.955,-5,-8,2.10,1.86,3B-1B
603,Ed Taubensee,31,CIN,76,66,56,590.2,451,420,26,5,8,.989,-11,-22,6.80,5.87,C
604,Julian Tavarez,27,COL,51,12,1,120.0,38,14,23,1,1,.974,,,2.78,0.73,P
605,Reggie Taylor,23,PHI,3,2,2,19.0,5,4,0,1,0,.800,-1,-57,1.89,1.33,OF
606,Amaury Telemaco,26,PHI,13,2,0,24.1,2,2,0,0,0,1.000,,,0.74,0.15,P
607,Anthony Telford,34,MON,64,0,0,78.1,14,5,9,0,1,1.000,,,1.61,0.22,P
608,Mark Thompson,29,STL,20,0,0,25.0,6,2,4,0,0,1.000,,,2.16,0.30,P
609,Mike Thurman,26,MON,17,17,0,88.1,15,0,12,3,0,.800,,,1.22,0.71,P
610,Mike Timlin,34,STL,25,0,0,29.2,6,1,5,0,0,1.000,,,1.82,0.24,P
611,Jorge Toca,29,NYM,6,0,0,11.1,9,9,0,0,0,1.000,0,-21,7.15,1.50,1B-OF
612,Brian Tollberg,27,SDP,19,19,1,118.0,25,9,15,1,1,.960,,,1.83,1.26,P
613,Andy Tracy,26,MON,55,41,21,360.1,239,187,46,6,17,.975,-6,-19,5.82,3.82,3B-1B
614,Bubba Trammell,28,NYM,25,8,4,117.1,27,25,1,1,0,.963,1,6,1.99,1.04,OF
615,Chris Truby,26,HOU,74,67,59,591.2,190,51,125,14,15,.926,-1,-2,2.68,2.38,3B
616,Michael Tucker,29,CIN,120,63,29,631.1,163,153,5,5,0,.969,4,8,2.25,1.31,OF-2B
617,T.J. Tucker,21,MON,2,2,0,7.0,1,0,1,0,0,1.000,,,1.29,0.50,P
618,Jason Tyner,23,NYM,12,10,4,86.2,25,22,1,2,1,.920,1,11,2.39,1.92,OF
619,Tim Unroe,29,ATL,3,1,0,11.0,14,12,2,0,0,1.000,0,11,11.45,4.67,1B-OF
620,Ugueth Urbina,26,MON,13,0,0,13.1,1,1,0,0,0,1.000,,,0.68,0.08,P
621,Marc Valdes,28,HOU,53,0,0,56.2,15,6,9,0,2,1.000,,,2.38,0.28,P
622,Ismael Valdez,26,TOT,21,20,0,107.0,24,10,13,1,2,.958,,,1.93,1.10,P
623,Yohanny Valera,23,MON,7,2,2,28.0,26,24,2,0,0,1.000,-1,-43,8.36,3.71,C
624,Todd Van Poppel,28,CHC,51,2,0,86.1,20,9,11,0,1,1.000,,,2.08,0.39,P
625,John Vander Wal,34,PIT,104,96,68,832.2,403,385,12,6,21,.985,-3,-4,4.29,3.58,OF-1B
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
626,Javier Vazquez,23,MON,33,33,2,217.2,44,10,32,2,2,.955,,,1.74,1.27,P
627,Jorge Velandia,25,NYM,15,0,0,33.1,14,8,5,1,0,.929,-1,-29,3.51,0.76,SS-2B-3B
628,Robin Ventura,32,NYM,138,131,103,1111.2,374,96,261,17,27,.955,5,6,2.89,2.59,3B-1B
629,Quilvio Veras,29,ATL,82,82,68,676.2,375,146,223,6,42,.984,6,10,4.91,4.50,2B
630,Dave Veres,33,STL,71,0,0,75.2,15,3,9,3,0,.800,,,1.43,0.17,P
631,Jose Vidro,25,MON,153,153,134,1300.2,712,260,442,10,102,.986,-3,-3,4.86,4.59,2B
632,Ismael Villegas,23,ATL,1,0,0,2.2,1,0,1,0,0,1.000,,,3.38,1.00,P
633,Ron Villone,30,CIN,35,23,2,141.0,31,4,23,4,1,.871,,,1.72,0.77,P
634,Fernando Vina,31,STL,122,118,103,1009.0,593,261,325,7,85,.988,10,12,5.23,4.80,2B
635,Joe Vitiello,30,SDP,18,10,4,97.2,88,78,7,3,11,.966,-3,-34,7.83,4.72,1B-OF
636,Jose Vizcaino,32,LAD,33,22,20,211.0,89,24,63,2,8,.978,2,10,3.71,2.49,SS-3B-2B-1B
637,Ryan Vogelsong,22,SFG,4,0,0,6.0,0,0,0,0,0,,,,0.00,0.00,P
638,Ed Vosberg,38,PHI,31,0,0,24.0,9,1,8,0,0,1.000,,,3.38,0.29,P
639,Billy Wagner,28,HOU,28,0,0,27.2,3,1,2,0,0,1.000,,,0.98,0.11,P
640,Dave Wainhouse,32,STL,9,0,0,8.2,2,0,2,0,0,1.000,,,2.08,0.22,P
641,Kevin Walker,23,SDP,70,0,0,66.2,10,2,8,0,0,1.000,,,1.35,0.14,P
642,Larry Walker,33,COL,83,80,69,677.2,172,161,10,1,4,.994,7,12,2.27,2.06,OF
643,Pete Walker,31,COL,3,0,0,4.2,1,0,1,0,0,1.000,,,1.93,0.33,P
644,Todd Walker,27,COL,52,46,31,392.1,204,81,118,5,25,.975,-2,-5,4.56,3.83,2B
645,Donne Wall,32,SDP,44,0,0,53.2,6,1,5,0,0,1.000,,,1.01,0.14,P
646,Jeff Wallace,24,PIT,38,0,0,35.2,6,2,3,1,0,.833,,,1.26,0.13,P
647,Bryan Ward,28,PHI,20,0,0,19.1,3,0,3,0,0,1.000,,,1.40,0.15,P
648,Daryle Ward,25,HOU,61,50,23,426.2,130,125,4,1,6,.992,-7,-20,2.72,1.95,OF-1B
649,Turner Ward,35,ARI,15,14,13,127.1,35,35,0,0,0,1.000,1,11,2.47,2.33,OF
650,John Wasdin,27,COL,14,3,1,35.2,6,3,3,0,1,1.000,,,1.51,0.43,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
651,David Weathers,30,MIL,69,0,0,76.1,12,5,7,0,0,1.000,,,1.41,0.17,P
652,Ben Weber,30,SFG,9,0,0,8.0,0,0,0,0,0,,,,0.00,0.00,P
653,Lenny Webster,35,MON,32,19,12,188.0,135,126,9,0,1,1.000,-3,-19,6.46,4.22,C
654,John Wehner,33,PIT,17,10,9,102.0,37,14,22,1,0,.973,-1,-15,3.18,2.12,3B-OF
655,Walt Weiss,36,ATL,69,63,43,528.0,295,83,197,15,38,.949,6,13,4.77,4.06,SS
656,Turk Wendell,33,NYM,77,0,0,82.2,24,12,10,2,0,.917,,,2.40,0.29,P
657,Don Wengert,30,ATL,10,0,0,10.0,1,0,1,0,0,1.000,,,0.90,0.10,P
658,Matt Whisenant,29,SDP,24,0,0,21.1,4,1,3,0,0,1.000,,,1.69,0.17,P
659,Devon White,37,LAD,40,35,29,296.1,72,68,2,2,0,.972,-3,-13,2.13,1.75,OF
660,Gabe White,28,TOT,68,0,0,84.0,8,2,6,0,1,1.000,,,0.86,0.12,P
661,Rick White,31,NYM,22,0,0,28.1,4,1,3,0,0,1.000,,,1.27,0.18,P
662,Rondell White,28,TOT,92,92,67,758.1,204,199,4,1,1,.995,7,11,2.41,2.21,OF
663,Matt Whiteside,32,SDP,28,0,0,37.0,12,4,7,1,0,.917,,,2.68,0.39,P
664,Bob Wickman,31,MIL,43,0,0,46.0,12,3,9,0,2,1.000,,,2.35,0.28,P
665,Chris Widger,29,MON,85,80,62,670.2,549,503,38,8,4,.985,-2,-4,7.26,6.36,C
666,Marc Wilkins,29,PIT,52,0,0,60.1,11,2,9,0,2,1.000,,,1.64,0.21,P
667,Rick Wilkins,33,STL,3,3,2,25.0,31,28,3,0,0,1.000,0,0,11.16,10.33,C
668,Brian Williams,31,CHC,22,0,0,24.1,3,1,2,0,0,1.000,,,1.11,0.14,P
669,George Williams,31,SDP,6,2,2,26.1,18,16,2,0,0,1.000,-1,-46,6.15,3.00,C
670,Jeff Williams,28,LAD,7,0,0,5.2,0,0,0,0,0,,,,0.00,0.00,P
671,Matt Williams,34,ARI,94,93,82,804.0,249,68,172,9,19,.964,2,4,2.69,2.55,3B
672,Matt Williams,29,MIL,11,0,0,9.0,2,0,2,0,0,1.000,,,2.00,0.18,P
673,Mike Williams,31,PIT,72,0,0,72.0,15,4,11,0,2,1.000,,,1.88,0.21,P
674,Woody Williams,33,SDP,23,23,4,168.0,21,7,12,2,1,.905,,,1.02,0.83,P
675,Scott Williamson,24,CIN,48,10,0,112.0,14,4,10,0,0,1.000,,,1.13,0.29,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
676,Enrique Wilson,26,PIT,31,29,16,248.1,103,24,73,6,12,.942,-3,-15,3.52,2.77,3B-SS-2B
677,Preston Wilson,25,FLA,158,152,147,1362.2,401,387,9,5,2,.988,-10,-9,2.62,2.51,OF
678,Vance Wilson,27,NYM,3,0,0,12.0,14,14,0,0,0,1.000,0,0,10.50,4.67,C
679,Scott Winchester,27,CIN,5,0,0,7.1,2,1,1,0,0,1.000,,,2.45,0.40,P
680,Jay Witasick,27,SDP,11,11,0,60.2,15,5,10,0,1,1.000,,,2.23,1.36,P
681,Mark Wohlers,30,CIN,20,0,0,28.0,6,2,3,1,0,.833,,,1.61,0.25,P
682,Randy Wolf,23,PHI,32,32,1,206.1,33,4,28,1,2,.970,,,1.40,1.00,P
683,Tony Womack,30,ARI,143,142,134,1249.2,601,218,365,18,72,.970,-6,-6,4.20,4.02,SS-OF
684,Kerry Wood,23,CHC,23,23,1,137.0,24,8,14,2,1,.917,,,1.45,0.96,P
685,Steve Woodard,25,MIL,27,11,1,93.2,19,4,15,0,0,1.000,,,1.83,0.70,P
686,Tim Worrell,32,CHC,54,0,0,62.0,6,0,6,0,0,1.000,,,0.87,0.11,P
687,Jamey Wright,25,MIL,26,25,0,164.2,42,17,23,2,0,.952,,,2.19,1.54,P
688,Masato Yoshii,35,COL,29,29,0,167.1,36,16,20,0,2,1.000,,,1.94,1.24,P
689,Danny Young,28,CHC,4,0,0,3.0,0,0,0,0,0,,,,0.00,0.00,P
690,Dmitri Young,26,CIN,138,132,75,1100.2,429,401,20,8,19,.981,3,3,3.44,2.86,OF-1B
691,Eric Young Sr.,33,CHC,150,147,131,1284.2,729,313,401,15,86,.979,5,5,5.00,4.76,2B
692,Kevin Young,31,PIT,129,122,113,1071.1,1185,1109,59,17,121,.986,-10,-11,9.81,9.05,1B
693,Todd Zeile,34,NYM,151,148,121,1270.0,1310,1205,95,10,88,.992,10,10,9.21,8.61,1B
694,Chad Zerbe,28,SFG,4,0,0,6.0,3,1,2,0,0,1.000,,,4.50,0.75,P
695,Julio Zuleta,25,CHC,20,13,9,120.2,94,83,8,3,9,.968,-1,-7,6.79,4.55,1B-OF
