Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
485,Bill Selby,30,CLE,19,8,2,82.0,22,19,3,0,1,1.000,1,7,2.41,1.10,OF-2B-3B
486,Aaron Sele,30,SEA,34,34,2,211.2,56,19,34,3,2,.946,,,2.25,1.56,P
487,Scott Service,33,OAK,20,0,0,36.2,6,2,3,1,0,.833,,,1.23,0.25,P
488,Richie Sexson,25,CLE,81,74,68,673.0,306,277,28,1,11,.997,-7,-12,4.08,3.59,OF-1B
489,Andy Sheets,28,BOS,10,4,4,47.1,25,7,18,0,4,1.000,1,15,4.75,2.27,SS-1B
490,Scott Sheldon,31,TEX,55,32,17,323.1,183,93,85,5,20,.973,-2,-9,4.95,2.74,SS-3B-2B-1B-C-OF-P
491,Paul Shuey,29,CLE,57,0,0,63.2,15,7,8,0,0,1.000,,,2.12,0.26,P
492,Brian Sikorski,25,TEX,10,5,0,37.2,6,4,1,1,0,.833,,,1.19,0.50,P
493,Bill Simas,28,CHW,60,0,0,67.2,9,1,8,0,0,1.000,,,1.20,0.15,P
494,Chris Singleton,27,CHW,145,135,106,1202.2,385,373,9,3,0,.992,6,5,2.86,2.63,OF
495,Mike Sirotka,29,CHW,32,32,1,197.0,24,5,18,1,2,.958,,,1.05,0.72,P
496,Bob Smith,26,TBD,48,47,43,405.2,243,84,151,8,26,.967,2,7,5.21,4.70,2B-3B
497,Dan Smith,24,BOS,2,0,0,3.1,0,0,0,0,0,,,,0.00,0.00,P
498,Luis Sojo,35,NYY,34,31,20,273.1,141,64,75,2,7,.986,2,8,4.58,3.16,2B-3B-1B-SS
499,Alfonso Soriano,24,NYY,20,12,8,113.2,43,18,18,7,3,.837,-3,-35,2.85,1.80,3B-SS-2B
500,Jeff Sparks,28,TBD,15,0,0,20.1,1,1,0,0,0,1.000,,,0.44,0.07,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
501,Steve Sparks,34,DET,20,15,1,104.0,29,11,17,1,2,.966,,,2.42,1.40,P
502,Justin Speier,26,CLE,47,0,0,68.1,8,1,6,1,0,.875,,,0.92,0.15,P
503,Shane Spencer,28,NYY,40,35,31,305.1,87,83,3,1,1,.989,3,10,2.53,2.15,OF
504,Scott Spiezio,27,ANA,54,26,20,273.1,188,164,21,3,16,.984,-1,-4,6.09,3.30,1B-3B-OF-2B
505,Paul Spoljaric,29,KCR,13,0,0,9.2,5,1,4,0,1,1.000,,,4.66,0.38,P
506,Jerry Spradlin,33,KCR,50,0,0,75.0,12,4,7,1,1,.917,,,1.32,0.22,P
507,Ed Sprague,32,BOS,31,31,21,264.0,92,36,54,2,2,.978,3,13,3.07,2.73,3B-1B
508,Jay Spurgeon,23,BAL,7,4,0,24.0,3,0,2,1,0,.667,,,0.75,0.29,P
509,Matt Stairs,32,OAK,103,96,82,847.0,196,187,5,4,1,.980,-8,-11,2.04,1.85,OF-1B
510,Rob Stanifer,28,BOS,8,0,0,13.0,2,0,2,0,0,1.000,,,1.38,0.25,P
511,Mike Stanley,37,TOT,58,52,45,458.1,457,410,44,3,44,.993,1,2,8.91,7.83,1B
512,Mike Stanton,33,NYY,69,0,0,68.0,14,3,11,0,0,1.000,,,1.85,0.20,P
513,Blake Stein,26,KCR,17,17,1,107.2,17,8,8,1,0,.941,,,1.34,0.94,P
514,Shannon Stewart,26,TOR,136,136,127,1176.0,305,298,5,2,2,.993,17,18,2.32,2.23,OF
515,Kevin Stocker,30,TOT,109,101,84,881.0,480,141,321,18,74,.963,7,9,4.72,4.24,SS
516,Tanyon Sturtze,29,TOT,29,6,0,68.1,9,6,3,0,0,1.000,,,1.19,0.31,P
517,Jeff Suppan,25,KCR,35,33,3,217.0,36,14,20,2,0,.944,,,1.41,0.97,P
518,B.J. Surhoff,35,BAL,102,102,96,878.1,234,226,5,3,1,.987,10,13,2.37,2.26,OF
519,Mac Suzuki,25,KCR,32,29,1,188.2,36,20,15,1,2,.972,,,1.67,1.09,P
520,Mike Sweeney,26,KCR,114,114,98,977.1,1057,960,88,9,107,.991,-5,-6,9.65,9.19,1B
521,Jeff Tam,29,OAK,72,0,0,85.2,20,3,16,1,3,.950,,,2.00,0.26,P
522,Billy Taylor,38,TBD,17,0,0,13.2,1,1,0,0,0,1.000,,,0.66,0.06,P
523,Miguel Tejada,26,OAK,160,159,150,1400.1,755,233,501,21,115,.972,-3,-2,4.72,4.59,SS
524,Jay Tessmer,28,NYY,7,0,0,6.2,0,0,0,0,0,,,,0.00,0.00,P
525,Frank Thomas,32,CHW,30,30,26,258.1,283,267,15,1,38,.996,-2,-7,9.82,9.40,1B
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
526,Jim Thome,29,CLE,107,106,100,932.0,930,834,91,5,101,.995,6,7,8.93,8.64,1B
527,Andy Thompson,24,TOR,2,2,2,18.0,2,2,0,0,0,1.000,0,-7,1.00,1.00,OF
528,Ryan Thompson,32,NYY,31,10,7,130.0,33,33,0,0,0,1.000,-1,-7,2.28,1.06,OF
529,Mike Timlin,34,BAL,37,0,0,35.0,11,1,10,0,1,1.000,,,2.83,0.30,P
530,Ozzie Timmons,29,TBD,9,8,8,75.2,8,8,0,0,0,1.000,-3,-46,0.95,0.89,OF
531,Kevin Tolar,29,DET,5,0,0,3.0,0,0,0,0,0,,,,0.00,0.00,P
532,Brett Tomko,27,SEA,32,8,0,92.1,12,6,6,0,1,1.000,,,1.17,0.38,P
533,Steve Trachsel,29,TOT,34,34,3,200.2,49,20,29,0,4,1.000,,,2.20,1.44,P
534,Bubba Trammell,28,TBD,48,41,26,353.0,68,66,2,0,1,1.000,-6,-21,1.73,1.42,OF
535,Mike Trombley,33,BAL,75,0,0,72.0,14,3,11,0,1,1.000,,,1.75,0.19,P
536,Derrick Turnbow,22,ANA,24,1,0,38.0,1,0,1,0,0,1.000,,,0.24,0.04,P
537,Chris Turner,31,NYY,37,23,18,228.1,177,172,5,0,0,1.000,-2,-11,6.98,4.78,C-1B
538,Jason Tyner,23,TBD,31,20,20,204.1,55,51,4,0,0,1.000,4,23,2.42,1.77,OF
539,Pedro Valdes,27,TEX,14,9,6,77.2,17,17,0,0,0,1.000,-2,-36,1.97,1.21,OF
540,Mario Valdez,25,OAK,4,3,3,28.0,28,26,2,0,2,1.000,0,-13,9.00,7.00,1B
541,John Valentin,33,BOS,10,10,8,81.0,15,6,9,0,0,1.000,-1,-15,1.67,1.50,3B
542,Jose Valentin,30,CHW,142,137,132,1221.1,725,233,456,36,117,.950,9,9,5.08,4.85,SS-OF
543,Jason Varitek,28,BOS,128,119,114,1076.0,920,867,46,7,3,.992,-1,-1,7.64,7.13,C
544,Greg Vaughn,34,TBD,72,72,62,617.0,152,145,6,1,1,.993,0,0,2.20,2.10,OF
545,Mo Vaughn,32,ANA,147,147,120,1265.2,1340,1257,69,14,156,.990,-7,-7,9.43,9.02,1B
546,Jorge Velandia,25,OAK,18,7,1,66.2,41,17,24,0,7,1.000,-1,-18,5.54,2.28,2B-SS
547,Randy Velarde,37,OAK,122,119,104,1032.0,654,243,399,12,94,.982,3,4,5.60,5.26,2B
548,Mike Venafro,26,TEX,77,0,0,56.1,14,3,9,2,1,.857,,,1.92,0.16,P
549,Wilton Veras,22,BOS,49,45,39,403.2,140,33,94,13,11,.907,-2,-5,2.83,2.59,3B
550,Brandon Villafuerte,24,DET,3,0,0,4.1,1,1,0,0,0,1.000,,,2.08,0.33,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
551,Jose Vizcaino,32,NYY,68,40,34,416.2,217,88,127,2,31,.991,2,4,4.64,3.07,2B-3B-SS
552,Luis Vizcaino,25,OAK,12,0,0,19.1,4,1,3,0,0,1.000,,,1.86,0.33,P
553,Omar Vizquel,33,CLE,156,154,140,1328.2,648,231,414,3,99,.995,-1,-1,4.37,4.13,SS
554,Tim Wakefield,33,BOS,51,17,0,159.1,24,11,11,2,2,.917,,,1.24,0.43,P
555,Matt Walbeck,30,ANA,46,38,33,347.0,219,201,16,2,1,.991,2,6,5.63,4.72,C-1B
556,Todd Walker,27,MIN,19,18,9,145.0,74,34,36,4,12,.946,-6,-50,4.34,3.68,2B
557,Bryan Ward,28,ANA,7,0,0,8.0,2,1,0,1,0,.500,,,1.13,0.14,P
558,John Wasdin,27,BOS,25,1,0,44.2,4,2,2,0,0,1.000,,,0.81,0.16,P
559,Jarrod Washburn,25,ANA,14,14,0,84.1,15,1,14,0,1,1.000,,,1.60,1.07,P
560,B.J. Waszgis,29,TEX,24,12,8,123.0,72,70,2,0,2,1.000,-2,-22,5.27,2.77,C-1B
561,Allen Watson,29,NYY,17,0,0,22.0,3,1,2,0,0,1.000,,,1.23,0.18,P
562,Mark Watson,26,CLE,6,0,0,6.1,1,1,0,0,0,1.000,,,1.42,0.17,P
563,Eric Weaver,26,ANA,17,0,0,18.1,5,1,4,0,0,1.000,,,2.45,0.29,P
564,Jeff Weaver,23,DET,31,30,2,200.0,46,17,28,1,0,.978,,,2.03,1.45,P
565,Ben Weber,30,ANA,10,0,0,14.2,2,1,1,0,0,1.000,,,1.23,0.20,P
566,Bob Wells,33,MIN,76,0,0,86.1,13,2,9,2,2,.846,,,1.15,0.14,P
567,David Wells,37,TOR,35,35,9,229.2,29,8,18,3,1,.897,,,1.02,0.74,P
568,Kip Wells,23,CHW,20,20,0,98.2,16,6,5,5,0,.688,,,1.00,0.55,P
569,Vernon Wells,21,TOR,3,0,0,7.0,2,2,0,0,0,1.000,-1,-103,2.57,0.67,OF
570,Jake Westbrook,22,NYY,3,2,0,6.2,1,1,0,0,0,1.000,,,1.35,0.33,P
571,John Wetteland,33,TEX,62,0,0,60.0,7,2,5,0,0,1.000,,,1.05,0.11,P
572,Dan Wheeler,22,TBD,11,2,0,23.0,5,1,4,0,1,1.000,,,1.96,0.45,P
573,Rick White,31,TBD,44,0,0,71.1,8,1,7,0,1,1.000,,,1.01,0.18,P
574,Mark Whiten,33,CLE,5,1,1,17.0,3,3,0,0,0,1.000,0,-21,1.59,0.60,OF
575,Bob Wickman,31,CLE,26,0,0,26.2,6,1,5,0,0,1.000,,,2.03,0.23,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
576,Chris Widger,29,SEA,8,2,0,31.0,20,20,0,0,2,1.000,-1,-39,5.81,2.22,C-1B-OF
577,Bernie Williams,31,NYY,137,136,125,1170.0,355,353,2,0,1,1.000,-3,-3,2.73,2.59,OF
578,Brian Williams,31,CLE,7,0,0,18.0,4,2,2,0,0,1.000,,,2.00,0.57,P
579,Gerald Williams,33,TBD,138,138,136,1216.2,361,349,6,6,1,.983,-3,-3,2.63,2.57,OF
580,Craig Wilson,29,CHW,28,15,13,172.1,95,31,61,3,9,.968,2,17,4.80,3.17,3B-SS-2B
581,Dan Wilson,31,SEA,88,77,66,686.0,520,485,30,5,5,.990,3,6,6.76,5.72,C-3B-1B
582,Enrique Wilson,26,CLE,25,18,16,181.0,65,20,44,1,7,.985,-2,-15,3.18,2.46,3B-SS-2B
583,Kris Wilson,23,KCR,20,0,0,34.1,12,2,9,1,0,.917,,,2.88,0.55,P
584,Paul Wilson,27,TBD,11,7,0,51.0,7,3,4,0,1,1.000,,,1.24,0.64,P
585,Randy Winn,26,TBD,47,40,38,368.2,97,92,4,1,1,.990,1,4,2.34,2.04,OF
586,Dewayne Wise,22,TOR,18,3,3,58.0,20,20,0,0,0,1.000,2,31,3.10,1.11,OF
587,Matt Wise,24,ANA,8,6,0,37.1,7,2,5,0,0,1.000,,,1.69,0.88,P
588,Jay Witasick,27,KCR,22,14,2,89.1,12,5,6,1,0,.917,,,1.11,0.50,P
589,Bobby Witt,36,CLE,7,2,0,15.1,3,0,3,0,0,1.000,,,1.76,0.43,P
590,Steve Woodard,25,CLE,13,11,0,54.0,17,7,10,0,1,1.000,,,2.83,1.31,P
591,Chris Woodward,24,TOR,37,28,25,265.1,135,42,88,5,14,.963,0,0,4.41,3.51,SS-3B-2B-1B
592,Shawn Wooten,27,ANA,7,1,1,23.0,16,15,1,0,2,1.000,0,-16,6.26,2.29,C-1B
593,Tim Worrell,32,BAL,5,0,0,7.1,1,1,0,0,0,1.000,,,1.23,0.20,P
594,Jaret Wright,24,CLE,9,9,1,51.2,8,5,3,0,0,1.000,,,1.39,0.89,P
595,Kelly Wunsch,27,CHW,83,0,0,61.1,11,3,8,0,0,1.000,,,1.61,0.13,P
596,Esteban Yan,25,TBD,43,20,0,137.2,21,11,8,2,1,.905,,,1.24,0.44,P
597,Ed Yarnall,24,NYY,2,1,0,3.0,0,0,0,0,0,,,,0.00,0.00,P
598,Michael Young,23,TEX,1,0,0,3.0,0,0,0,0,0,,0,-160,0.00,0.00,2B
599,Tim Young,26,BOS,8,0,0,7.0,1,1,0,0,0,1.000,,,1.29,0.13,P
600,Gregg Zaun,29,KCR,77,65,62,587.2,413,377,31,5,4,.988,-8,-17,6.25,5.23,C-1B-2B
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
601,Jeff Zimmerman,27,TEX,65,0,0,69.2,10,2,7,1,0,.900,,,1.16,0.14,P
602,Barry Zito,22,OAK,14,14,1,92.2,13,4,9,0,0,1.000,,,1.26,0.93,P
