Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
478,Anthony Sanders,27,SEA,9,6,1,46.0,13,13,0,0,0,1.000,1,16,2.54,1.44,OF
479,Johan Santana,22,MIN,15,4,0,43.2,8,0,6,2,1,.750,,,1.24,0.40,P
480,Pedro Santana,24,DET,1,0,0,1.0,1,1,0,0,0,1.000,0,0,9.00,1.00,2B
481,F.P. Santangelo,33,OAK,28,20,13,187.0,83,43,40,0,7,1.000,2,11,3.99,2.86,2B-OF-3B
482,Jose Santiago,26,KCR,20,0,0,29.1,11,4,7,0,0,1.000,,,3.38,0.55,P
483,Angel Santos,21,BOS,6,4,3,39.0,21,7,12,2,0,.905,-1,-31,4.38,3.17,2B
484,Victor Santos,24,DET,33,7,0,76.1,13,1,11,1,0,.923,,,1.41,0.36,P
485,Kazuhiro Sasaki,33,SEA,69,0,0,66.2,9,6,2,1,2,.889,,,1.08,0.12,P
486,Scott Schoeneweis,27,ANA,32,32,1,205.1,47,11,36,0,5,1.000,,,2.06,1.47,P
487,Pete Schourek,32,BOS,33,0,0,30.1,10,2,7,1,3,.900,,,2.67,0.27,P
488,Bobby Seay,23,TBD,12,0,0,13.0,4,1,2,1,0,.750,,,2.08,0.25,P
489,David Segui,34,BAL,65,65,57,546.2,529,487,33,9,49,.983,-4,-9,8.56,8.00,1B
490,Aaron Sele,31,SEA,34,33,2,215.0,33,15,17,1,1,.970,,,1.34,0.94,P
491,Andy Sheets,29,TBD,49,47,42,406.0,203,80,121,2,29,.990,-3,-9,4.46,4.10,SS
492,Scott Sheldon,32,TEX,57,31,23,313.1,134,51,77,6,4,.955,4,14,3.68,2.21,3B-SS-OF-C
493,Scot Shields,25,ANA,8,0,0,11.0,4,1,1,2,1,.500,,,1.64,0.25,P
494,Paul Shuey,30,CLE,47,0,0,54.1,9,1,4,4,1,.556,,,0.83,0.11,P
495,Ruben Sierra,35,TEX,36,33,18,280.0,63,59,0,4,0,.937,-8,-36,1.90,1.64,OF
496,Brian Simmons,27,TOR,37,15,14,206.0,60,59,1,0,0,1.000,3,16,2.62,1.62,OF
497,Randall Simon,26,DET,43,38,36,342.0,382,353,26,3,39,.992,-1,-4,9.97,8.81,1B
498,Chris Singleton,28,CHW,133,106,87,960.0,321,310,8,3,2,.991,11,13,2.98,2.39,OF
499,J.D. Smart,27,TEX,15,0,0,15.1,1,0,1,0,0,1.000,,,0.59,0.07,P
500,Bob Smith,27,TBD,6,6,6,51.0,24,12,11,1,3,.958,-2,-38,4.06,3.83,2B
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
501,Roy Smith,25,CLE,9,0,0,16.1,2,0,1,1,1,.500,,,0.55,0.11,P
502,Luis Sojo,36,NYY,37,18,15,188.0,95,51,42,2,6,.979,1,6,4.45,2.51,3B-SS-1B-2B
503,Alfonso Soriano,25,NYY,156,156,148,1384.1,703,318,366,19,93,.973,-19,-16,4.45,4.38,2B
504,Steve Sparks,35,DET,35,33,8,232.0,64,20,43,1,1,.984,,,2.44,1.80,P
505,Justin Speier,27,CLE,12,0,0,20.2,1,0,1,0,0,1.000,,,0.44,0.08,P
506,Shane Spencer,29,NYY,68,59,54,556.1,147,139,7,1,0,.993,10,21,2.36,2.15,OF
507,Scott Spiezio,28,ANA,115,101,82,911.2,925,840,83,2,65,.998,13,17,9.11,6.94,1B-OF-3B
508,Ed Sprague,33,SEA,28,21,6,168.1,83,68,13,2,4,.976,1,5,4.33,2.70,1B-3B-OF-C
509,Jason Standridge,22,TBD,9,1,0,19.1,2,1,1,0,0,1.000,,,0.93,0.22,P
510,Mike Stanton,34,NYY,76,0,0,80.1,18,6,10,2,1,.889,,,1.79,0.21,P
511,Denny Stark,26,SEA,4,3,0,14.2,2,2,0,0,0,1.000,,,1.23,0.50,P
512,Blake Stein,27,KCR,36,15,0,131.0,14,6,8,0,0,1.000,,,0.96,0.39,P
513,Shannon Stewart,27,TOR,142,142,115,1216.1,269,257,7,5,0,.981,2,2,1.95,1.86,OF
514,Tanyon Sturtze,30,TBD,39,27,0,195.1,33,12,21,0,2,1.000,,,1.52,0.85,P
515,Chris Stynes,28,BOS,91,87,71,763.0,294,109,179,6,23,.980,-1,-2,3.40,3.13,3B-2B-OF
516,Jeff Suppan,26,KCR,34,34,1,218.1,52,18,33,1,1,.981,,,2.10,1.50,P
517,Ichiro Suzuki,27,SEA,152,148,137,1313.2,344,335,8,1,2,.997,15,14,2.35,2.26,OF
518,Mac Suzuki,26,KCR,15,9,0,56.0,16,5,10,1,0,.938,,,2.41,1.00,P
519,Mike Sweeney,27,KCR,108,108,90,931.1,1045,945,88,12,124,.989,8,10,9.98,9.56,1B
520,Jeff Tam,30,OAK,70,0,0,74.2,14,3,11,0,1,1.000,,,1.69,0.20,P
521,Ed Taubensee,32,CLE,38,28,19,247.2,218,212,3,3,0,.986,-4,-19,7.81,5.66,C
522,Miguel Tejada,27,OAK,162,160,154,1431.1,749,256,473,20,93,.973,-1,-1,4.58,4.50,SS
523,Brad Thomas,23,MIN,5,5,0,16.1,4,0,4,0,0,1.000,,,2.20,0.80,P
524,Frank Thomas,33,CHW,3,3,2,19.2,22,20,1,1,2,.955,-1,-31,9.61,7.00,1B
525,Jim Thome,30,CLE,148,144,138,1280.2,1265,1177,78,10,105,.992,-9,-8,8.82,8.48,1B
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
526,Kevin Tolar,30,DET,9,0,0,10.2,2,0,2,0,0,1.000,,,1.69,0.22,P
527,Brett Tomko,28,SEA,11,4,0,34.2,5,2,3,0,1,1.000,,,1.30,0.45,P
528,Josh Towers,24,BAL,24,20,1,140.1,30,10,19,1,2,.967,,,1.86,1.21,P
529,Mike Trombley,34,BAL,50,0,0,54.2,11,6,5,0,0,1.000,,,1.81,0.22,P
530,Jason Tyner,24,TBD,100,89,81,810.0,232,219,8,5,1,.978,2,2,2.52,2.27,OF
531,Ugueth Urbina,27,BOS,19,0,0,20.0,3,1,2,0,0,1.000,,,1.35,0.16,P
532,Ismael Valdez,27,ANA,27,27,1,163.2,41,7,34,0,2,1.000,,,2.25,1.52,P
533,Mario Valdez,26,OAK,13,5,4,59.0,26,25,1,0,3,1.000,0,-4,3.97,2.00,OF-1B
534,John Valentin,34,BOS,20,16,15,152.1,68,23,43,2,9,.971,0,3,3.90,3.14,SS-3B
535,Jose Valentin,31,CHW,115,111,83,957.1,415,159,234,22,44,.947,3,4,3.69,2.95,3B-SS-OF
536,Jason Varitek,29,BOS,50,47,45,426.2,459,425,32,2,2,.996,1,3,9.64,9.14,C
537,Greg Vaughn,35,TBD,57,57,45,459.0,134,127,4,3,2,.978,2,6,2.57,2.30,OF
538,Ramón Vázquez,24,SEA,16,8,6,85.0,32,14,17,1,3,.969,-1,-10,3.28,1.72,SS-2B-3B
539,Randy Velarde,38,TOT,80,73,68,647.0,374,205,164,5,46,.987,3,6,5.13,4.56,2B-3B-1B-OF
540,Mike Venafro,27,TEX,70,0,0,60.0,21,4,13,4,4,.810,,,2.55,0.24,P
541,Brandon Villafuerte,25,TEX,6,0,0,5.2,1,0,1,0,0,1.000,,,1.59,0.17,P
542,Ken Vining,26,CHW,8,0,0,6.2,2,1,1,0,0,1.000,,,2.70,0.25,P
543,Luis Vizcaino,26,OAK,36,0,0,36.2,3,0,3,0,0,1.000,,,0.74,0.08,P
544,Omar Vizquel,34,CLE,154,152,140,1320.2,640,219,414,7,88,.989,-8,-7,4.31,4.11,SS
545,Brad Voyles,24,KCR,7,0,0,9.1,0,0,0,0,0,,,,0.00,0.00,P
546,Tim Wakefield,34,BOS,45,17,0,168.2,38,14,22,2,0,.947,,,1.92,0.80,P
547,Chris Wakeland,27,DET,10,10,9,85.0,34,32,0,2,0,.941,4,59,3.39,3.20,OF
548,Jeff Wallace,25,TBD,29,1,0,50.1,8,0,8,0,0,1.000,,,1.43,0.28,P
549,John Wasdin,28,BAL,26,0,0,49.2,8,4,4,0,0,1.000,,,1.45,0.31,P
550,Jarrod Washburn,26,ANA,30,30,1,193.1,34,6,26,2,0,.941,,,1.49,1.07,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
551,Jeff Weaver,24,DET,33,33,5,229.1,49,21,28,0,4,1.000,,,1.92,1.48,P
552,Ben Weber,31,ANA,56,0,0,68.1,18,2,14,2,2,.889,,,2.11,0.29,P
553,Bob Wells,34,MIN,65,0,0,68.2,9,1,8,0,1,1.000,,,1.18,0.14,P
554,David Wells,38,CHW,16,16,1,100.2,18,4,10,4,1,.778,,,1.25,0.88,P
555,Kip Wells,24,CHW,40,20,0,133.1,31,9,19,3,1,.903,,,1.89,0.70,P
556,Vernon Wells,22,TOR,30,23,22,222.1,65,61,2,2,0,.969,1,4,2.55,2.10,OF
557,Jake Westbrook,23,CLE,23,6,0,64.2,20,4,15,1,1,.950,,,2.64,0.83,P
558,Dan Wheeler,23,TBD,13,0,0,17.2,6,3,3,0,1,1.000,,,3.06,0.46,P
559,Bob Wickman,32,CLE,70,0,0,67.2,16,8,8,0,0,1.000,,,2.13,0.23,P
560,Bernie Williams,32,NYY,144,143,132,1266.2,353,348,3,2,1,.994,-7,-7,2.49,2.44,OF
561,Gerald Williams,34,TOT,85,63,61,598.2,216,208,5,3,1,.986,3,5,3.20,2.51,OF
562,Todd Williams,30,NYY,15,0,0,15.1,6,1,3,2,0,.667,,,2.35,0.27,P
563,Dan Wilson,32,SEA,123,105,88,943.0,747,714,32,1,1,.999,6,8,7.12,6.02,C-1B
564,Enrique Wilson,27,NYY,42,22,17,240.0,104,29,73,2,9,.981,3,16,3.83,2.22,3B-SS-2B
565,Kris Wilson,24,KCR,29,15,0,109.1,25,12,11,2,4,.920,,,1.89,0.79,P
566,Paul Wilson,28,TBD,37,24,0,151.1,18,4,13,1,2,.944,,,1.01,0.46,P
567,Tom Wilson,30,OAK,9,6,5,61.0,39,35,3,1,0,.974,-2,-39,5.61,4.22,C
568,Randy Winn,27,TBD,117,106,104,963.0,262,245,12,5,0,.981,-8,-9,2.40,2.20,OF
569,Matt Wise,25,ANA,11,9,0,49.1,3,1,2,0,0,1.000,,,0.55,0.27,P
570,Jay Witasick,28,NYY,32,0,0,40.1,5,0,3,2,0,.600,,,0.67,0.09,P
571,Mark Wohlers,31,NYY,31,0,0,35.2,8,1,6,1,0,.875,,,1.77,0.23,P
572,Steve Woodard,26,CLE,29,10,0,97.0,23,7,14,2,3,.913,,,1.95,0.72,P
573,Chris Woodward,25,TOR,33,19,13,187.2,119,34,77,8,17,.933,1,7,5.32,3.36,2B-3B-SS-1B
574,Shawn Wooten,28,ANA,47,36,14,294.1,255,231,22,2,19,.992,3,12,7.74,5.38,C-1B-3B
575,Dan Wright,23,CHW,13,12,0,66.1,17,4,11,2,1,.882,,,2.04,1.15,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
576,Jaret Wright,25,CLE,7,7,0,29.0,6,1,5,0,0,1.000,,,1.86,0.86,P
577,Kelly Wunsch,28,CHW,33,0,0,22.1,5,0,5,0,0,1.000,,,2.01,0.15,P
578,Esteban Yan,26,TBD,54,0,0,62.1,15,9,6,0,0,1.000,,,2.17,0.28,P
579,Michael Young,24,TEX,104,102,101,915.1,504,212,284,8,79,.984,-4,-5,4.88,4.77,2B
580,Victor Zambrano,25,TBD,36,0,0,51.1,13,8,5,0,0,1.000,,,2.28,0.36,P
581,Gregg Zaun,30,KCR,35,31,29,277.0,197,181,11,5,4,.975,0,0,6.24,5.49,C
582,Jeff Zimmerman,28,TEX,66,0,0,71.1,9,5,4,0,1,1.000,,,1.14,0.14,P
583,Barry Zito,23,OAK,35,35,3,214.1,36,9,25,2,3,.944,,,1.43,0.97,P
