Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
481,Chris Piersoll,23,CIN,11,0,0,11.1,1,1,0,0,0,1.000,,,0.79,0.09,P
482,Placido Polanco,25,STL,138,132,108,1184.0,481,133,344,4,42,.992,23,24,3.63,2.98,3B-SS-2B
483,Cliff Politte,27,PHI,23,0,0,26.0,10,4,4,2,0,.800,,,2.77,0.35,P
484,Brian Powell,27,HOU,1,1,0,3.0,0,0,0,0,0,,,,0.00,0.00,P
485,Dante Powell,27,SFG,9,1,1,20.1,8,8,0,0,0,1.000,1,59,3.54,0.89,OF
486,Jay Powell,29,TOT,74,0,0,75.0,19,10,8,1,2,.947,,,2.16,0.24,P
487,Todd Pratt,34,TOT,66,49,41,463.0,364,348,12,4,1,.989,-5,-13,7.00,5.45,C-1B
488,Curtis Pride,32,MON,23,13,10,139.2,33,32,1,0,0,1.000,1,9,2.13,1.43,OF
489,Bret Prinz,24,ARI,46,0,0,41.0,9,3,6,0,1,1.000,,,1.98,0.20,P
490,Luke Prokopec,23,LAD,29,22,0,138.1,25,8,15,2,2,.920,,,1.50,0.79,P
491,Albert Pujols,21,STL,157,154,115,1330.1,607,451,136,20,44,.967,6,5,3.97,3.35,OF-3B-1B
492,Nick Punto,23,PHI,1,1,1,9.0,3,1,2,0,0,1.000,0,0,3.00,3.00,SS
493,Ruben Quevedo,22,MIL,10,10,0,56.2,10,6,4,0,0,1.000,,,1.59,1.00,P
494,Tim Raines,41,MON,20,17,7,138.0,23,23,0,0,0,1.000,-1,-10,1.50,1.15,OF
495,Aramis Ramirez,23,PIT,157,155,145,1345.1,452,92,335,25,33,.945,4,3,2.86,2.72,3B
496,Cody Ransom,25,SFG,6,0,0,9.0,4,0,4,0,0,1.000,0,53,4.00,0.67,SS
497,Britt Reames,27,MON,41,13,0,95.0,24,1,23,0,1,1.000,,,2.27,0.59,P
498,Jeff Reboulet,37,LAD,80,55,39,512.1,248,103,135,10,41,.960,-11,-25,4.18,2.74,SS-2B-3B-OF
499,Tim Redding,23,HOU,13,9,0,55.2,9,4,5,0,1,1.000,,,1.46,0.69,P
500,Tike Redman,24,PIT,35,28,28,260.1,99,92,5,2,2,.980,4,17,3.35,2.77,OF
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
501,Mike Redmond,30,FLA,47,41,36,361.2,316,291,23,2,5,.994,2,7,7.81,6.68,C
502,Rick Reed,36,NYM,20,20,3,134.2,36,11,25,0,0,1.000,,,2.41,1.80,P
503,Steve Reed,36,ATL,39,0,0,31.0,9,3,6,0,0,1.000,,,2.61,0.23,P
504,Pokey Reese,28,CIN,126,116,103,1028.0,598,217,366,15,62,.975,1,1,5.10,4.52,SS-2B
505,Brian Reith,23,CIN,9,8,0,40.1,4,1,3,0,0,1.000,,,0.89,0.44,P
506,Chris Reitsma,23,CIN,36,29,0,182.0,52,13,39,0,1,1.000,,,2.57,1.44,P
507,Desi Relaford,27,NYM,94,69,57,655.1,300,115,174,11,31,.963,-1,-2,3.97,2.89,2B-SS-3B-P
508,Mike Remlinger,35,ATL,74,0,0,75.0,7,1,6,0,0,1.000,,,0.84,0.09,P
509,Edgar Renteria,24,STL,138,133,119,1154.1,623,209,390,24,86,.961,8,8,4.67,4.34,SS-1B
510,Alberto Reyes,31,LAD,19,0,0,25.2,6,3,3,0,0,1.000,,,2.10,0.32,P
511,Dennys Reyes,24,CIN,35,6,0,53.0,8,0,6,2,0,.750,,,1.02,0.17,P
512,Shane Reynolds,33,HOU,28,28,3,182.2,39,9,30,0,2,1.000,,,1.92,1.39,P
513,Armando Reynoso,35,ARI,9,9,0,46.2,13,1,11,1,2,.923,,,2.31,1.33,P
514,John Riedling,25,CIN,29,0,0,33.2,9,3,6,0,0,1.000,,,2.41,0.31,P
515,Paul Rigdon,25,MIL,15,15,0,79.1,21,10,11,0,1,1.000,,,2.38,1.40,P
516,Jerrod Riggan,27,NYM,35,0,0,47.2,7,2,5,0,1,1.000,,,1.32,0.20,P
517,Adam Riggs,28,SDP,12,10,5,81.1,37,13,24,0,5,1.000,1,7,4.09,3.08,2B-3B
518,Jose Rijo,36,CIN,13,0,0,17.0,2,0,1,1,0,.500,,,0.53,0.08,P
519,Armando Rios,29,TOT,89,81,63,732.0,209,196,7,6,2,.971,6,9,2.50,2.28,OF
520,Todd Ritchie,29,PIT,33,33,4,207.1,44,11,31,2,3,.955,,,1.82,1.27,P
521,Ruben Rivera,27,CIN,99,56,50,585.1,178,171,4,3,2,.983,5,11,2.69,1.77,OF
522,Grant Roberts,23,NYM,16,0,0,26.0,3,2,1,0,0,1.000,,,1.04,0.19,P
523,Kerry Robinson,27,STL,74,31,23,357.2,105,101,2,2,0,.981,9,29,2.59,1.39,OF
524,John Rocker,26,ATL,30,0,0,32.0,6,1,4,1,0,.833,,,1.41,0.17,P
525,Felix Rodriguez,28,SFG,80,0,0,80.1,4,1,2,1,0,.750,,,0.34,0.04,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
526,Frankie Rodriguez,28,CIN,7,0,0,8.2,3,0,3,0,0,1.000,,,3.12,0.43,P
527,Wilfredo Rodriguez,22,HOU,2,0,0,3.0,0,0,0,0,0,,,,0.00,0.00,P
528,Scott Rolen,26,PHI,151,151,143,1329.1,441,104,325,12,22,.973,10,9,2.90,2.84,3B
529,Jimmy Rollins,22,PHI,157,156,153,1388.1,656,216,426,14,99,.979,-8,-7,4.16,4.09,SS
530,Brian Rose,25,NYM,3,0,0,8.2,1,0,1,0,0,1.000,,,1.04,0.33,P
531,Kirk Rueter,30,SFG,34,34,0,195.1,61,11,50,0,11,1.000,,,2.81,1.79,P
532,Johnny Ruffin,29,FLA,3,0,0,3.2,0,0,0,0,0,,,,0.00,0.00,P
533,Glendon Rusch,26,NYM,33,33,1,179.0,16,5,9,2,2,.875,,,0.70,0.42,P
534,Erik Sabel,26,ARI,42,0,0,51.1,8,3,5,0,1,1.000,,,1.40,0.19,P
535,Donnie Sadler,26,CIN,33,17,10,185.2,86,30,53,3,9,.965,-1,-6,4.02,2.37,SS-2B-OF
536,Alex Sanchez,24,MIL,19,12,9,126.0,27,24,2,1,0,.963,-1,-10,1.86,1.37,OF
537,Jesus Sanchez,26,FLA,16,9,0,62.2,8,2,5,1,0,.875,,,1.01,0.44,P
538,Rey Sanchez,33,ATL,48,45,37,391.1,211,62,146,3,31,.986,8,23,4.78,4.33,SS
539,Deion Sanders,33,CIN,16,16,9,129.2,38,34,4,0,1,1.000,0,4,2.64,2.38,OF
540,Reggie Sanders,33,ARI,119,117,102,1019.2,237,231,5,1,3,.996,9,11,2.08,1.98,OF
541,Benito Santiago,36,SFG,130,120,107,1088.0,904,837,62,5,12,.994,-1,-1,7.44,6.81,C-1B
542,Jose Santiago,26,PHI,53,0,0,62.1,9,4,4,1,1,.889,,,1.16,0.15,P
543,Luis Saturria,24,STL,9,0,0,11.0,2,2,0,0,0,1.000,0,11,1.64,0.22,OF
544,Scott Sauerbeck,29,PIT,70,0,0,62.2,7,1,5,1,0,.857,,,0.86,0.09,P
545,Bob Scanlan,34,MON,18,0,0,26.1,9,4,4,1,0,.889,,,2.73,0.44,P
546,Curt Schilling,34,ARI,35,35,6,256.2,37,15,21,1,4,.973,,,1.26,1.03,P
547,Jason Schmidt,28,TOT,25,25,1,150.1,15,6,9,0,0,1.000,,,0.90,0.60,P
548,Brian Schneider,24,MON,14,9,9,87.0,84,77,7,0,1,1.000,1,14,8.69,6.00,C
549,Rudy Seanez,32,TOT,38,0,0,36.0,7,4,3,0,0,1.000,,,1.75,0.18,P
550,Chris Seelbach,28,ATL,5,0,0,8.0,0,0,0,0,0,,,,0.00,0.00,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
551,Fernando Seguignol,26,MON,19,5,2,62.1,34,28,4,2,3,.941,0,-4,4.62,1.60,OF-1B
552,Bill Selby,31,CIN,28,26,14,210.0,105,46,57,2,15,.981,-4,-22,4.41,3.32,2B-3B-1B
553,Wascar Serrano,23,SDP,20,5,0,46.2,13,2,11,0,0,1.000,,,2.51,0.65,P
554,Scott Servais,34,HOU,9,2,2,32.2,39,38,1,0,0,1.000,0,0,10.74,4.33,C
555,Richie Sexson,26,MIL,158,157,147,1372.2,1493,1356,129,8,126,.995,0,0,9.74,9.40,1B
556,Jeff Shaw,34,LAD,77,0,0,74.2,22,8,14,0,0,1.000,,,2.65,0.29,P
557,Ben Sheets,22,MIL,25,25,1,151.1,36,10,24,2,2,.944,,,2.02,1.36,P
558,Gary Sheffield,32,LAD,141,141,110,1202.0,218,195,17,6,0,.972,-15,-15,1.59,1.50,OF
559,Tsuyoshi Shinjo,29,NYM,119,99,76,916.2,271,256,12,3,3,.989,12,15,2.63,2.25,OF
560,Terry Shumpert,34,COL,76,51,30,453.2,196,96,92,8,22,.959,0,1,3.73,2.32,2B-OF-3B-SS
561,Jose Silva,27,PIT,26,0,0,32.0,5,1,4,0,0,1.000,,,1.41,0.19,P
562,Joe Slusarski,34,TOT,12,0,0,16.0,3,2,1,0,0,1.000,,,1.69,0.25,P
563,Bud Smith,21,STL,16,14,1,84.2,21,3,18,0,0,1.000,,,2.23,1.31,P
564,Chuck Smith,31,FLA,15,15,0,88.0,19,10,8,1,1,.947,,,1.84,1.20,P
565,Jason Smith,23,CHC,1,0,0,1.0,2,2,0,0,0,1.000,0,-120,18.00,2.00,SS
566,Mark Smith,31,MON,61,49,36,432.1,102,100,2,0,1,1.000,-1,-3,2.12,1.67,OF-1B
567,John Smoltz,34,ATL,36,5,0,59.0,16,8,7,1,0,.938,,,2.29,0.42,P
568,J.T. Snow,33,SFG,92,80,65,695.0,706,658,47,1,76,.999,1,2,9.13,7.66,1B
569,Scott Sobkowiak,23,ATL,1,0,0,1.0,0,0,0,0,0,,,,0.00,0.00,P
570,Juan Sosa,25,ARI,1,0,0,1.0,1,0,1,0,0,1.000,0,240,9.00,1.00,3B
571,Sammy Sosa,32,CHC,160,160,143,1385.0,340,326,8,6,1,.982,6,6,2.17,2.09,OF
572,Justin Speier,27,COL,42,0,0,56.0,5,2,3,0,0,1.000,,,0.80,0.12,P
573,Junior Spivey,26,ARI,66,39,35,393.0,203,96,104,3,27,.985,-2,-5,4.58,2.99,2B-SS
574,Tim Spooneybarger,21,ATL,4,0,0,4.0,0,0,0,0,0,,,,0.00,0.00,P
575,Dennis Springer,36,LAD,4,3,0,19.0,2,1,1,0,0,1.000,,,0.95,0.50,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
576,Russ Springer,32,ARI,18,0,0,17.2,5,1,3,1,0,.800,,,2.04,0.22,P
577,Matt Stairs,33,CHC,109,93,52,781.2,603,547,52,4,38,.993,2,3,6.90,5.35,1B-OF-2B
578,Gene Stechschulte,27,STL,67,0,0,70.0,18,7,10,1,1,.944,,,2.19,0.25,P
579,Lee Stevens,33,MON,152,149,137,1304.0,1398,1287,92,19,113,.986,-10,-9,9.52,9.07,1B
580,Scott Stewart,25,MON,62,0,0,47.2,12,0,11,1,1,.917,,,2.08,0.18,P
581,Kelly Stinnett,31,CIN,59,51,41,462.2,355,322,21,12,3,.966,-5,-13,6.67,5.81,C
582,Ricky Stone,26,HOU,6,0,0,7.2,0,0,0,0,0,,,,0.00,0.00,P
583,Scott Strickland,25,MON,77,0,0,81.1,14,3,9,2,2,.857,,,1.33,0.16,P
584,Joe Strong,38,FLA,5,0,0,6.2,4,0,4,0,0,1.000,,,5.40,0.80,P
585,Scott Sullivan,30,CIN,79,0,0,103.1,16,6,10,0,0,1.000,,,1.39,0.20,P
586,B.J. Surhoff,36,ATL,129,120,103,1055.0,211,200,8,3,0,.986,4,4,1.77,1.61,OF
587,Larry Sutton,31,STL,11,3,0,45.2,44,39,5,0,3,1.000,2,47,8.67,3.14,1B-OF
588,Mac Suzuki,26,TOT,18,10,0,62.1,6,0,6,0,0,1.000,,,0.87,0.33,P
589,Mark Sweeney,31,MIL,22,19,10,161.0,34,33,0,1,2,.971,-3,-25,1.84,1.50,OF-1B
590,Greg Swindell,36,ARI,64,0,0,53.2,4,1,3,0,1,1.000,,,0.67,0.06,P
591,Jeff Tabaka,37,STL,8,0,0,3.2,2,0,2,0,0,1.000,,,4.91,0.25,P
592,Kevin Tapani,37,CHC,29,29,0,168.1,36,5,30,1,1,.972,,,1.87,1.21,P
593,Fernando Tatís,26,MON,41,40,35,339.2,81,18,54,9,2,.889,-10,-36,1.91,1.76,3B
594,Julian Tavarez,28,CHC,34,28,0,161.1,48,14,31,3,6,.938,,,2.51,1.32,P
595,Billy Taylor,39,PIT,1,0,0,2.0,0,0,0,0,0,,,,0.00,0.00,P
596,Reggie Taylor,24,PHI,2,1,1,15.0,4,4,0,0,0,1.000,1,48,2.40,2.00,OF
597,Amaury Telemaco,27,PHI,24,14,1,89.1,18,6,11,1,2,.944,,,1.71,0.71,P
598,Anthony Telford,35,MON,8,0,0,7.0,2,1,1,0,0,1.000,,,2.57,0.25,P
599,Ryan Thompson,33,FLA,16,6,5,73.1,13,11,1,1,0,.923,-3,-43,1.47,0.75,OF
600,John Thomson,27,COL,14,14,1,93.2,26,17,8,1,3,.962,,,2.40,1.79,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
601,Mike Thurman,27,MON,28,26,0,147.0,29,10,18,1,1,.966,,,1.71,1.00,P
602,Mike Timlin,35,STL,67,0,0,72.2,21,6,14,1,2,.952,,,2.48,0.30,P
603,Jorge Toca,30,NYM,5,1,1,20.0,17,16,1,0,1,1.000,0,24,7.65,3.40,1B-OF
604,Brian Tollberg,28,SDP,19,19,0,117.1,28,6,20,2,1,.929,,,1.99,1.37,P
605,Steve Torrealba,23,ATL,2,0,0,3.0,2,2,0,0,0,1.000,0,0,6.00,1.00,C
606,Yorvit Torrealba,22,SFG,3,1,1,12.0,8,8,0,0,0,1.000,0,0,6.00,2.67,C
607,Steve Trachsel,30,NYM,28,28,1,173.2,36,15,20,1,3,.972,,,1.81,1.25,P
608,Andy Tracy,27,MON,14,9,4,77.1,28,16,12,0,1,1.000,-1,-14,3.26,2.00,3B-1B
609,Bubba Trammell,29,SDP,132,124,94,1073.1,270,261,5,4,0,.985,5,5,2.23,2.02,OF
610,Mike Trombley,34,LAD,19,0,0,23.1,1,0,1,0,0,1.000,,,0.39,0.05,P
611,Chris Truby,27,HOU,36,33,33,301.0,79,18,55,6,4,.924,-3,-11,2.18,2.03,3B-1B
612,Michael Tucker,30,TOT,131,105,46,976.1,272,251,15,6,3,.978,4,5,2.45,2.03,OF-1B
613,Ugueth Urbina,27,MON,45,0,0,46.2,5,0,5,0,0,1.000,,,0.96,0.11,P
614,Juan Uribe,22,COL,69,67,64,594.2,297,108,184,5,45,.983,5,11,4.42,4.23,SS
615,Marc Valdes,29,ATL,9,0,0,7.0,1,1,0,0,1,1.000,,,1.29,0.11,P
616,Eric Valent,24,PHI,8,6,3,50.0,22,20,2,0,0,1.000,4,103,3.96,2.75,OF
617,Todd Van Poppel,29,CHC,59,0,0,75.0,14,2,8,4,2,.714,,,1.20,0.17,P
618,John Vander Wal,35,TOT,126,119,60,970.0,312,301,7,4,13,.987,-6,-8,2.86,2.41,OF-1B
619,Javier Vazquez,24,MON,32,32,5,223.2,56,24,32,0,10,1.000,,,2.25,1.75,P
620,Jorge Velandia,26,NYM,9,2,2,34.1,10,2,8,0,2,1.000,0,14,2.62,1.11,SS-3B
621,Robin Ventura,33,NYM,139,130,111,1141.1,371,91,264,16,24,.957,6,7,2.80,2.55,3B
622,Quilvio Veras,30,ATL,67,64,57,558.0,316,132,181,3,37,.991,8,17,5.05,4.67,2B
623,Dave Veres,34,STL,71,0,0,65.2,12,3,7,2,0,.833,,,1.37,0.14,P
624,Jose Vidro,26,MON,121,121,108,1035.1,528,204,315,9,63,.983,-6,-6,4.51,4.29,2B
625,Ron Villone,31,TOT,53,12,0,114.2,17,4,13,0,1,1.000,,,1.33,0.32,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
626,Fernando Vina,32,STL,151,149,139,1299.1,705,313,383,9,100,.987,1,1,4.82,4.61,2B
627,Jose Vizcaino,33,HOU,71,47,34,455.0,228,72,142,14,27,.939,-3,-7,4.23,2.74,SS-2B-3B
628,Ryan Vogelsong,23,TOT,15,2,0,34.2,11,4,6,1,2,.909,,,2.60,0.67,P
629,Ed Vosberg,39,PHI,18,0,0,12.2,2,1,1,0,0,1.000,,,1.42,0.11,P
630,Billy Wagner,29,HOU,64,0,0,62.2,7,1,5,1,0,.857,,,0.86,0.09,P
631,Kevin Walker,24,SDP,16,0,0,12.0,1,0,1,0,0,1.000,,,0.75,0.06,P
632,Larry Walker,34,COL,129,126,106,1097.0,255,243,8,4,4,.984,14,16,2.06,1.95,OF
633,Pete Walker,32,NYM,2,0,0,6.2,1,1,0,0,0,1.000,,,1.35,0.50,P
634,Todd Walker,28,TOT,142,134,117,1169.1,671,293,367,11,82,.984,-4,-4,5.08,4.62,2B-SS
635,Donne Wall,33,NYM,32,0,0,42.2,11,4,7,0,0,1.000,,,2.32,0.34,P
636,Daryle Ward,26,HOU,51,43,17,359.2,84,81,2,1,3,.988,-4,-14,2.08,1.63,OF-1B
637,John Wasdin,28,COL,18,0,0,24.1,3,1,2,0,0,1.000,,,1.11,0.17,P
638,David Weathers,31,TOT,80,0,0,86.0,20,4,14,2,1,.900,,,1.88,0.23,P
639,John Wehner,34,PIT,22,10,3,98.0,71,62,8,1,5,.986,-1,-13,6.43,2.59,1B-OF-3B-2B-C
640,Turk Wendell,34,TOT,70,0,0,67.0,18,11,7,0,1,1.000,,,2.42,0.26,P
641,Don Wengert,31,PIT,4,4,0,16.0,4,0,4,0,0,1.000,,,2.25,1.00,P
642,Devon White,38,MIL,100,91,76,784.0,193,190,3,0,1,1.000,-13,-20,2.22,1.93,OF
643,Gabe White,29,COL,69,0,0,67.2,9,3,6,0,1,1.000,,,1.20,0.13,P
644,Rick White,32,NYM,55,0,0,69.2,11,3,7,1,1,.909,,,1.29,0.18,P
645,Rondell White,29,CHC,90,88,45,688.0,140,133,4,3,0,.979,-6,-10,1.79,1.52,OF
646,Matt Whiteside,33,ATL,13,0,0,16.1,5,2,1,2,0,.600,,,1.65,0.23,P
647,Brad Wilkerson,24,MON,38,34,28,300.2,66,62,2,2,0,.970,-2,-6,1.92,1.68,OF
648,Marc Wilkins,30,PIT,14,0,0,17.1,4,1,3,0,0,1.000,,,2.08,0.29,P
649,Rick Wilkins,34,SDP,8,3,1,34.2,39,39,0,0,0,1.000,-1,-35,10.13,4.88,C-1B
650,David Williams,22,PIT,22,18,0,114.0,25,6,19,0,1,1.000,,,1.97,1.14,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
651,Jeff Williams,29,LAD,15,1,0,24.1,9,4,5,0,1,1.000,,,3.33,0.60,P
652,Matt Williams,35,ARI,103,101,85,866.1,251,60,182,9,18,.964,3,4,2.51,2.33,3B-SS
653,Mike Williams,32,TOT,65,0,0,64.0,13,5,7,1,1,.923,,,1.69,0.18,P
654,Woody Williams,34,TOT,34,34,3,220.0,43,16,23,4,3,.907,,,1.60,1.15,P
655,Scott Williamson,25,CIN,2,0,0,0.2,0,0,0,0,0,,,,0.00,0.00,P
656,Craig Wilson,24,PIT,46,33,11,273.2,223,205,15,3,16,.987,-1,-5,7.24,4.40,1B-OF-C
657,Enrique Wilson,27,PIT,37,29,24,261.0,152,56,92,4,25,.974,-1,-5,5.10,3.70,SS-2B-3B
658,Jack Wilson,23,PIT,107,105,87,883.2,494,136,342,16,67,.968,9,12,4.87,4.47,SS
659,Preston Wilson,26,FLA,121,120,113,1049.1,301,287,12,2,4,.993,3,4,2.56,2.47,OF
660,Vance Wilson,28,NYM,27,15,14,145.2,140,130,9,1,1,.993,2,16,8.59,5.15,C
661,Scott Winchester,28,CIN,12,1,0,24.0,7,3,4,0,0,1.000,,,2.63,0.58,P
662,Jay Witasick,28,SDP,31,0,0,38.2,8,1,5,2,1,.750,,,1.40,0.19,P
663,Bobby Witt,37,ARI,14,7,0,43.1,7,1,6,0,0,1.000,,,1.45,0.50,P
664,Kevin Witt,25,SDP,9,6,6,59.0,72,69,3,0,4,1.000,0,0,10.98,8.00,1B
665,Mark Wohlers,31,CIN,30,0,0,32.0,6,0,4,2,0,.667,,,1.13,0.13,P
666,Randy Wolf,24,PHI,28,25,4,163.0,24,4,19,1,2,.958,,,1.27,0.82,P
667,Tony Womack,31,ARI,119,114,101,1014.2,485,152,311,22,74,.955,9,11,4.11,3.89,SS-OF
668,Kerry Wood,24,CHC,28,28,1,174.1,34,11,22,1,1,.971,,,1.70,1.18,P
669,Tim Worrell,33,SFG,73,0,0,78.1,16,4,10,2,1,.875,,,1.61,0.19,P
670,Jamey Wright,26,MIL,33,33,1,194.2,49,17,31,1,4,.980,,,2.22,1.45,P
671,Masato Yoshii,36,MON,42,11,0,113.0,26,5,18,3,1,.885,,,1.83,0.55,P
672,Dmitri Young,27,CIN,136,135,93,1155.2,481,381,84,16,26,.967,-8,-8,3.62,2.89,OF-3B-1B
673,Eric Young Sr.,34,CHC,147,145,123,1244.2,641,263,366,12,67,.981,-3,-2,4.55,4.28,2B
674,Kevin Young,32,PIT,137,125,108,1079.0,1231,1154,70,7,118,.994,5,5,10.21,8.93,1B
675,Carlos Zambrano,20,CHC,6,1,0,7.2,2,0,2,0,1,1.000,,,2.35,0.33,P
Rk,Name,Age,Tm,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary
676,Todd Zeile,35,NYM,149,145,131,1273.1,1307,1184,112,11,105,.992,1,1,9.16,8.70,1B
677,Chad Zerbe,29,SFG,27,1,0,39.0,8,1,6,1,2,.875,,,1.62,0.26,P
678,Julio Zuleta,26,CHC,35,23,17,219.0,222,213,7,2,11,.991,-1,-7,9.04,6.29,1B
