"last_name, first_name","player_id","attempts","avg_hit_angle","anglesweetspotpercent","max_hit_speed","avg_hit_speed","fbld","gb","max_distance","avg_distance","avg_hr_distance","ev95plus","ev95percent","barrels","brl_percent","brl_pa"
"Aguilar, Jesús","542583","240","13.8",33.8,"112.2","89.4","93.2","87.1","446","175","402","92",38.3,"18",7.5,4.9
"Pollock, AJ","572041","238","13.7",29.8,"108.1","90.6","93.8","88.9","429","173","398","95",39.9,"19",8,5.6
"Judge, Aaron","592450","238","11.2",39.1,"118.1","96","99.6","91.8","467","199","396","136",58.4,"47",19.7,10.5
"Candelario, Jeimer","600869","237","15.8",32.9,"114.2","88.2","92.2","86.1","467","186","402","80",33.8,"14",5.9,3.6
"Kelly, Carson","608348","236","14.3",39.8,"109.1","88.9","92.4","85.3","428","190","399","95",40.4,"20",8.5,5.5
"Severino, Pedro","600474","235","13.2",35.7,"111","87.6","92","84.3","430","172","402","79",33.6,"20",8.5,5.9
"Barnhart, Tucker","571466","235","11.8",32.8,"107.5","86.4","90.2","84.2","415","166","380","63",27.9,"7",3,1.9
"Hamilton, Billy","571740","234","15.2",32.1,"99.9","80.7","83.6","81.1","374","155",,"17",7.3,"0",0,0
"Bader, Harrison","664056","233","15.3",31.3,"111.2","88.4","94.2","83.9","454","195","411","82",35.3,"23",9.9,5.7
"Biggio, Cavan","624415","233","20.1",44.2,"104.6","88.9","92.1","82.6","429","225","393","93",39.9,"21",9,4.9
"Gurriel Jr., Lourdes","666971","232","14.4",33.6,"109.6","90.4","95.6","86.8","452","188","408","105",45.3,"26",11.2,7.6
"O'Hearn, Ryan","656811","231","13",29.9,"111.2","90.5","95.8","88.1","440","175","403","101",43.7,"21",9.1,5.7
"Gomes, Yan","543228","231","18.1",32,"107.6","87.6","91.6","84.6","447","190","406","83",36.1,"16",6.9,4.5
"Garcia, Greg","594824","231","4.3",28.6,"108.3","85.8","88.7","84","423","129","389","62",27,"6",2.6,1.6
"Tatis Jr., Fernando","665487","227","6.7",33,"115.9","90.4","95.8","85.7","468","164","405","100",44.1,"30",13.2,8.1
"Garver, Mitch","641598","226","15.3",33.6,"109.7","91.1","97.2","84.8","443","199","400","113",50,"35",15.5,9.7
"Wilkerson, Stevie","592859","224","11.1",33.5,"104.9","86.3","91","83.5","423","161","392","68",30.4,"8",3.6,2.2
"Sanó, Miguel","593934","222","15.9",36,"114.2","94.4","99.6","89","496","206","416","127",57.2,"47",21.2,10.7
"Alvarez, Yordan","670541","221","13.4",39.4,"117.9","92.2","96.5","86.5","454","202","410","107",48.9,"37",16.7,10
"Granderson, Curtis","434158","221","19.4",38.5,"107","88.8","92.9","82.8","439","196","393","77",34.8,"16",7.2,4.4
"Chavis, Michael","656308","220","11.4",31.4,"113.8","88.7","93.7","86.8","451","172","417","76",35.5,"23",10.5,6
"Forsythe, Logan","523253","219","12.3",39.7,"107.1","89.2","92.7","85.2","432","184","399","87",40.1,"12",5.5,3.3
"Bote, David","623520","212","7.7",34.9,"113.8","89.7","93.1","87.8","469","162","404","77",36.3,"12",5.7,3.4
"Gamel, Ben","592325","209","9.9",35.4,"111.1","88.2","91.2","85.4","421","171","398","78",38,"8",3.8,2.2
"Hiura, Keston","669374","208","16.4",35.6,"112.4","91.4","95.2","88.8","442","191","402","100",50,"28",13.5,8
"Hedges, Austin","595978","206","21.6",32,"108.7","86.7","92","81.7","449","193","403","67",32.5,"17",8.3,4.9
"Davis, Chris","448801","171","14.1",39.8,"108.4","89.1","93.1","84","417","193","390","67",39.2,"18",10.5,5.1
