"last_name, first_name","player_id","attempts","avg_hit_angle","anglesweetspotpercent","max_hit_speed","avg_hit_speed","fbld","gb","max_distance","avg_distance","avg_hr_distance","ev95plus","ev95percent","barrels","brl_percent","brl_pa"
"Hill, Aaron","431094","267","12.3",36.3,"105.1","88.3","91.3","86","437","199","403","79",29.6,"6",2.2,1.7
"Espinosa, Danny","457787","267","12.7",27.7,"109","86.3","90.6","83.9","421","173","393","76",28.5,"17",6.4,4.1
"Grandal, Yasmani","518735","267","11.5",27,"115.1","90.7","94.7","89.1","439","173","404","113",42.3,"24",9,5.6
"Gomes, Yan","543228","265","17.7",41.9,"107.7","87.5","90.9","84.3","432","204","403","87",32.8,"17",6.4,4.4
"Reynolds, Mark","448602","263","13.2",29.3,"114.1","87.7","92.8","83.9","451","178","410","87",33.1,"22",8.4,5.1
"Robinson, Clint","519208","258","11.8",33.7,"113.2","89.9","92.6","87.8","449","179","411","92",35.7,"13",5,3.7
"Venable, Will","461416","257","3.9",26.8,"115.2","87","88.7","87.4","424","125","397","86",33.5,"6",2.3,1.5
"Lamb, Jake","571875","256","11.8",32,"109.3","89.6","92.1","88.2","430","178","399","97",37.9,"16",6.3,4.1
"Castillo, Welington","456078","255","12.5",37.6,"110.5","89.3","93","85.8","458","189","405","93",36.5,"27",10.6,7.1
"Paredes, Jimmy","517370","254","8.2",31.9,"113.8","90.1","94.6","86.4","432","166","390","109",42.9,"14",5.5,3.6
"Werth, Jayson","150029","253","15.3",35.2,"112.7","90","94.9","85.5","448","197","408","103",40.7,"20",7.9,5.3
"Joseph, Caleb","543376","252","16.3",40.5,"108.3","87.7","91.3","84.4","426","201","392","80",31.7,"14",5.6,4
"Francoeur, Jeff","425796","252","14.2",35.7,"108","88","90.2","87.3","435","178","385","84",33.3,"12",4.8,3.5
"Young, Chris","455759","250","19.4",33.6,"109.6","85.6","89.7","84.9","438","184","392","65",26,"12",4.8,3.4
"Soler, Jorge","624585","248","11.1",37.5,"116.2","91.7","94.8","89.5","427","183","398","107",43.1,"25",10.1,6.2
"Montero, Miguel","471083","247","12.2",39.3,"109.1","88.3","92.4","83.9","432","191","391","87",35.2,"21",8.5,5.2
"Rendon, Anthony","543685","245","10.1",33.5,"108.3","90.3","92.8","89.2","429","170","404","87",35.5,"12",4.9,3.4
"De Aza, Alejandro","457477","245","14.8",36.7,"105.4","86.8","89.6","83.6","409","189","384","57",23.3,"7",2.9,1.9
"Carter, Chris","474892","245","21",32.7,"113.8","91.2","97.5","83.5","454","219","407","115",46.9,"38",15.5,8.3
"Marisnick, Jake","545350","244","13.9",31.6,"110.8","85.7","90.1","81.7","422","165","405","64",26.2,"13",5.3,3.5
"Spangenberg, Cory","605486","239","4.7",30.5,"110.6","87.3","91.6","83.6","426","154","374","77",32.2,"3",1.3,0.9
"Colabello, Chris","499624","239","9.7",34.7,"111.6","90","94.2","87.3","424","160","401","105",43.9,"22",9.2,6.1
"Paulsen, Ben","572019","237","10.7",34.6,"112","88.3","92","86.1","444","174","419","81",34.2,"14",5.9,4
"Souza Jr., Steven","519306","231","13.9",27.7,"113.2","88.9","94.4","86","446","167","404","90",39,"22",9.5,5.2
"Flowers, Tyler","452095","230","11.8",27.8,"114.2","90.4","91.7","91.4","448","156","411","91",39.6,"11",4.8,3
"Zunino, Mike","572287","228","21.8",28.9,"110.6","88.8","93.7","83.7","452","200","413","77",33.8,"20",8.8,5.2
"Castro, Jason","488771","225","15.8",35.6,"109.5","88.5","91.5","85.1","429","183","373","69",30.7,"13",5.8,3.5
"Grichuk, Randal","545341","214","16.3",34.1,"112","92.2","98","88.1","438","203","409","99",46.3,"36",16.8,10.3
