"last_name, first_name","player_id","attempts","avg_hit_angle","anglesweetspotpercent","max_hit_speed","avg_hit_speed","fbld","gb","max_distance","avg_distance","avg_hr_distance","ev95plus","ev95percent","barrels","brl_percent","brl_pa"
"Rosario, Eddie","592696","249","11.3",33.3,"105.8","87.7","92.4","83.9","446","164","392","79",31.7,"12",4.8,3.4
"Joseph, Tommy","571830","246","16.8",32.9,"112.5","89.9","94.6","87","455","200","409","103",41.9,"29",11.8,8.4
"Story, Trevor","596115","245","17.8",44.5,"112.3","91.1","94.9","86.3","456","223","422","109",44.5,"34",13.9,8.2
"Lawrie, Brett","543434","243","16.8",30.9,"109.8","88.9","93","87.8","417","180","394","84",34.6,"16",6.6,4.2
"Alvarez, Pedro","476883","242","13.3",31.4,"115","92.7","98.7","90","452","179","405","119",49.2,"31",12.8,8.2
"Kang, Jung Ho","628356","241","11",29,"110.9","90.3","96.4","85.2","445","183","403","96",39.8,"20",8.3,5.4
"Guyer, Brandon","446386","240","13.9",32.9,"106.9","87.3","90.3","85.5","420","174","388","67",27.9,"10",4.2,2.9
"McCann, James","543510","239","16.2",29.3,"109.5","88.4","91.6","85.7","439","179","415","88",36.8,"23",9.6,6.2
"Jankowski, Travis","608671","238","0.8",28.2,"108","86.2","86.8","86","412","121","402","64",26.9,"3",1.3,0.8
"Grossman, Robbie","543257","236","13.2",35.2,"108.6","86.5","88.6","84.9","419","178","397","67",28.4,"12",5.1,3.1
"Howard, Ryan","429667","220","16.6",37.7,"109.2","92","95.9","87","455","208","400","105",47.7,"34",15.5,9.4
"Conforto, Michael","624424","218","15.1",37.2,"115","90.2","92.8","87.5","425","197","390","85",39,"22",10.1,6.3
"Valbuena, Luis","472528","216","16.1",32.4,"109.4","87.4","92.4","82.3","437","189","404","67",31,"16",7.4,4.7
"Naquin, Tyler","571980","213","10.6",35.7,"112.7","91","94.4","88.6","439","174","404","96",45.1,"18",8.5,4.9
"Castro, Jason","488771","207","11.6",34.3,"108.7","89.5","93.4","86.1","453","173","402","83",40.1,"20",9.7,5.3
"Rodríguez, Sean","446481","202","12.8",35.1,"111.3","90.4","96.6","84.1","458","195","404","74",36.6,"23",11.4,6.7
"Nieuwenhuis, Kirk","543590","202","9.7",28.7,"111.2","90.3","95.2","86.8","427","171","402","75",37.1,"20",9.9,5.1
"Smoak, Justin","475253","187","18.7",40.6,"110.2","91.6","94.6","88","411","201","391","79",42.2,"22",11.8,6.5
